step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,policy_loss,value_loss,entropy,kl,clipfrac,early_stopped,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std
222,18.994,,,,,,,,,,,,,,,,,,,,,,,,0.005483426712453365,0.47938825488090514,0.9173941373825073,0.00380952380952381,,,,,,,,,,,,,,,,,,
223,19.053,-0.029197762992619843,0.34589052838493284,0.06,15.0,2.168538456721949,0.32103034875729747,0.19625598552551488,0.030898662400096092,2.6094017335194018e-05,3.2825842043462096e-05,5.898543210389782e-06,2.5093643523444333,2.491073087184885,2.90595970203519,3.548569711897291,0.502232957482338,0.19209164775907994,0.9999999944493174,0.016264038425414618,-0.04634799360014414,-8.512288331985474e-11,0.06,-0.0005839552598523971,,,,,,,,,,,,,,,,,,,,,,
223,19.057,,,,,,,,,,,,,,,,,,,,,,,,-0.01690610870718956,0.49493839144706725,0.9362682342529297,0.00380952380952381,,,,,,,,,,,,,,,,,,
224,19.122,0.5148710387186712,0.3336010948906912,0.12,15.0,2.226362616178495,0.39658417835441306,0.16387590509999433,0.025933532508515822,1.7331333557550826e-05,2.106632978185088e-05,6.1263448846506576e-06,2.513308406777914,2.5408996338372623,2.5236221867980997,3.284659522939247,0.485657399892807,0.23117553856223821,1.0000000026077032,0.016697719621338713,-0.038900298762773726,-8.419156074523928e-11,0.12,0.010297420774373423,,,,,,,,,,,,,,,,,,,,,,
224,19.125,,,,,,,,,,,,,,,,,,,,,,,,0.00027270745486021044,0.46004512906074524,0.9269567131996155,0.00380952380952381,,,,,,,,,,,,,,,,,,
225,19.259,0.3726021135029681,0.3197080208899781,0.1,15.0,2.184536889022011,0.365753280685156,0.1717569499723475,0.02795465621279224,2.8003591959674674e-05,3.516950967119984e-05,6.505838825099175e-06,2.502541783778805,2.4445210237246395,3.159161864755642,2.9046252617439747,0.4983833062648773,0.2219880810379982,1.0000000012479722,0.016384026667665082,-0.041931984319188376,-7.84173607826233e-11,0.1,0.007452042270059363,,,,,,,,,,,,,,,,,,,,,,
225,19.263,,,,,,,,,,,,,,,,,,,,,,,,-0.007441352866590023,0.4971635460853577,0.9175836443901062,0.0,-0.05076350271701813,0.016615154105238616,97.07960224151611,0.10366661101579666,0.4345703125,1.0,,,,,,,,,,,,
226,19.328,0.04409157776661434,0.30192826468600004,0.06,15.0,2.1776215237497256,0.3339942247480756,0.19084987130292463,0.029800219865895764,4.418824997058624e-05,5.691065098426348e-05,6.021046929554482e-06,2.4906692216793815,2.4922444089176135,3.5567301366515323,3.9615131969883395,0.5078968906402588,0.20181306779384614,0.9999999983608723,0.016332161428122945,-0.04470032979884365,-7.394701242446899e-11,0.06,0.000881831555332288,,,,,,,,,,,,,,,,,,,,,,
226,19.336,,,,,,,,,,,,,,,,,,,,,,,,0.04550727130845189,0.45993690490722655,0.940645694732666,0.005714285714285715,,,,,,,,,,,,,,,,,,
227,19.405,0.4653564021878648,0.2879943349068506,0.14,15.0,2.295826096231826,0.42849343956954217,0.1701528950943383,0.026607711739748213,5.168834864842487e-05,6.645545607829719e-05,7.387026358807978e-06,2.5019297982860125,2.513534109703376,3.2061857355283263,3.0048507179101347,0.496274294257164,0.2483420865610242,0.9999999977648258,0.017218695721738696,-0.03991156760962232,-6.835907697677613e-11,0.14,0.009307128043757298,,,,,,,,,,,,,,,,,,,,,,
227,19.407,,,,,,,,,,,,,,,,,,,,,,,,-0.027526260539889335,0.4819334506988525,0.9141921520233154,0.001904761904761905,,,,,,,,,,,,,,,,,,
228,19.474,-0.23016412714059473,0.24211298383483051,0.14,15.0,2.195941125955564,0.31577333577688743,0.20139682936744915,0.034715227266622864,2.9549821294009754e-05,3.700024747457493e-05,7.198542752314205e-06,2.4838130194571466,2.506331866723036,3.673889194551407,3.046082389186692,0.5053113973140717,0.18438080687075853,0.9999999972060323,0.016469558444666733,-0.0520728408999343,-8.754432201385498e-11,0.14,-0.004603282542811894,,,,,,,,,,,,,,,,,,,,,,
228,19.478,,,,,,,,,,,,,,,,,,,,,,,,-0.0027965810149908066,0.4642557978630066,0.9274625539779663,0.00380952380952381,,,,,,,,,,,,,,,,,,
229,19.544,0.4682992880078267,0.2783828676640868,0.14,15.0,2.2012408134822556,0.3617518398621556,0.16766099743886123,0.025595546824993626,1.9452965880273636e-05,2.3777959549531316e-05,6.477984872500593e-06,2.5080254145510463,2.5228500606625026,3.5257520004399647,3.074819925208268,0.5131203877925873,0.21249574907124041,1.0000000029616058,0.01650930610111692,-0.03839332023749045,-1.0346993803977969e-10,0.14,0.009365985760156535,,,,,,,,,,,,,,,,,,,,,,
229,19.548,,,,,,,,,,,,,,,,,,,,,,,,-0.007776642357930541,0.4805422961711884,0.922296679019928,0.00380952380952381,,,,,,,,,,,,,,,,,,
230,19.61,-0.2823281762511002,0.23948568536245132,0.18,15.0,2.250365564615505,0.32621537953159147,0.20133908508340986,0.03568287011510184,2.8066305584482434e-05,3.498148204855255e-05,7.3207761922720775e-06,2.5266398330927897,2.5125938338743903,2.993063873888607,2.9411453528018,0.5070059484243393,0.19227459501475097,0.9999999960511923,0.016877741734616286,-0.05352430517265276,-8.69855284690857e-11,0.18,-0.005646563525022004,,,,,,,,,,,,,,,,,,,,,,
230,19.615,,,,,,,,,,,,,,,,,,,,,,,,0.007197559764608741,0.47853062748909,0.9403271913528443,0.00380952380952381,,,,,,,,,,,,,,,,,,
231,19.678,0.38647529739122083,0.2387114023822821,0.1,15.0,2.174344058190568,0.32661464469989426,0.17197472365392108,0.026218716291836423,2.47471966462091e-05,3.053269067739175e-05,7.390714552661157e-06,2.5185163964668194,2.480968387836443,3.225058015263485,3.193221473097562,0.4879143613576889,0.19625394273549318,0.9999999925494194,0.01630758043642926,-0.039328074437754636,-5.0850212574005136e-11,0.1,0.007729505947824415,,,,,,,,,,,,,,,,,,,,,,
231,19.683,,,,,,,,,,,,,,,,,,,,,,,,-0.02195904925465584,0.48163450956344606,0.924837327003479,0.0,,,,,,,,,,,,,,,,,,
232,19.752,0.45715488430881934,0.24475982060165274,0.16,15.0,2.209653382597175,0.3778345790669296,0.17145146970173802,0.027286201732243873,2.721744825599335e-05,3.3836419068371956e-05,7.360535818857533e-06,2.5233837164224604,2.497608890588449,3.0478569661184123,3.1772968965975266,0.49969139099121096,0.2220966551825404,1.0000000017136335,0.016572400369478813,-0.040929302598365816,-8.493661880493164e-11,0.16,0.009143097686176386,,,,,,,,,,,,,,,,,,,,,,
232,19.756,,,,,,,,,,,,,,,,,,,,,,,,0.006391926971264184,0.4580734968185425,0.933039379119873,0.00380952380952381,,,,,,,,,,,,,,,,,,
233,19.819,0.3323580152413802,0.25015958504770835,0.12,15.0,2.150873125573389,0.35783519216607096,0.17250257888753762,0.028156258710049804,2.6051244604788764e-05,3.2657509684782344e-05,6.232449364808025e-06,2.5075894762932247,2.4695728454808163,3.439762423051957,2.420972890150883,0.4957404869794846,0.21543123371899128,0.9999999976530671,0.016131548441800415,-0.04223438806507471,-7.189810276031495e-11,0.12,0.006647160304827604,,,,,,,,,,,,,,,,,,,,,,
233,19.823,,,,,,,,,,,,,,,,,,,,,,,,0.015410782303661108,0.47063312530517576,0.891992199420929,0.0,,,,,,,,,,,,,,,,,,
234,19.89,0.47230737353589247,0.2569236016833942,0.22,15.0,2.3188757212380766,0.4775856014182882,0.1655517379417142,0.02779694689559104,3.363426682232942e-05,4.2520357632580884e-05,6.9759943915750095e-06,2.5048395020251863,2.4866513253926152,3.866130562174126,2.7332929459142927,0.5061330485343933,0.27101876839995387,1.0000000107847153,0.017391567909285578,-0.04169542034338656,-9.518116712570193e-11,0.22,0.009446147470717849,,,,,,,,,,,,,,,,,,,,,,
234,19.893,,,,,,,,,,,,,,,,,,,,,,,,0.007017087563872338,0.47217029333114624,0.9234560012817383,0.001904761904761905,,,,,,,,,,,,,,,,,,
235,20.027,0.06831489108927644,0.2546273085229134,0.14,15.0,2.2329085405546025,0.37784340507497605,0.18407146642911154,0.03142034411058504,3.675697475283697e-05,4.692617849158247e-05,6.249363536600486e-06,2.5125675092479622,2.510965930796198,3.1897661208304906,3.4073484582093414,0.49888380646705627,0.22012682769447564,1.0000000019371509,0.01674681405415952,-0.04713051616587757,-6.649643182754517e-11,0.14,0.0013662978217855299,,,,,,,,,,,,,,,,,,,,,,
235,20.03,,,,,,,,,,,,,,,,,,,,,,,,-0.03169525433331728,0.46753381490707396,0.9107891917228699,0.0,-0.0494677007663995,0.013241736683994532,97.09465980529785,0.08144709840416908,0.466796875,1.0,,,,,,,,,,,,
236,20.097,0.2707874131682299,0.310341224545829,0.08,15.0,2.1790371284864425,0.30268801753935265,0.17872222702476756,0.027451353420475954,4.483515202170452e-05,5.754520207535083e-05,6.705001860765561e-06,2.5190938602297153,2.5121690862824018,2.7751622272356036,2.6414337572547844,0.504419207572937,0.18606457624584435,0.9999999945610761,0.01634277846364832,-0.04117703013071392,-6.956979632377625e-11,0.08,0.005415748263364598,,,,,,,,,,,,,,,,,,,,,,
236,20.1,,,,,,,,,,,,,,,,,,,,,,,,0.0007255271542817354,0.47456254363059996,0.9292030215263367,0.001904761904761905,,,,,,,,,,,,,,,,,,
237,20.163,-0.09137220022447465,0.2591425971615945,0.12,15.0,2.1409487893553814,0.2671833863657143,0.20263988751944959,0.03258970656763526,2.6372035408019938e-05,3.245501490180445e-05,8.123096926666422e-06,2.510673155390839,2.5024108047931133,3.2045070728875737,3.554624428388467,0.4995409095287323,0.16384749073535204,0.999999990053475,0.01605711592016536,-0.0488845598514529,-7.320195436477661e-11,0.12,-0.0018274440044894935,,,,,,,,,,,,,,,,,,,,,,
237,20.166,,,,,,,,,,,,,,,,,,,,,,,,0.007517606765031814,0.49276158809661863,0.9389403820037842,0.001904761904761905,,,,,,,,,,,,,,,,,,
238,20.229,0.6658257081151281,0.26864935482014013,0.12,15.0,2.198177789693384,0.414311405410361,0.15825409780047753,0.024446546125045595,2.643119236353628e-05,3.344759708722942e-05,5.381978192456851e-06,2.5043182256623,2.51287878927733,3.4576529772506577,2.9504934180679783,0.5004173946380616,0.24785285450518132,0.9999999931454658,0.01648633342270038,-0.0366698191875684,-7.282942533493043e-11,0.12,0.01331651416230256,,,,,,,,,,,,,,,,,,,,,,
238,20.234,,,,,,,,,,,,,,,,,,,,,,,,-0.014246677234768867,0.4798188090324402,0.9622376918792724,0.00761904761904762,,,,,,,,,,,,,,,,,,
239,20.297,0.3087298042558492,0.27090993273895725,0.14,15.0,2.2225523166593995,0.3754667368789887,0.17941433928330924,0.028329697464712526,4.161030446910449e-05,5.317864861331855e-05,6.905272036462339e-06,2.5094693838047446,2.5004205663115426,3.0098697431184194,3.6475649677111277,0.4926833361387253,0.2121023500710726,1.000000000819564,0.016669142374945496,-0.042494546197068786,-9.275972843170167e-11,0.14,0.006174596085116985,,,,,,,,,,,,,,,,,,,,,,
239,20.302,,,,,,,,,,,,,,,,,,,,,,,,0.011818794999271631,0.4696171939373016,0.9298625230789185,0.001904761904761905,,,,,,,,,,,,,,,,,,
240,20.369,0.5462507066670563,0.2742494120005195,0.16,15.0,2.2361359160513756,0.3878353094484961,0.16278117280932605,0.0250640034503846,4.703363732644102e-05,6.062549418877435e-05,6.258066739441017e-06,2.520189678308235,2.519010087956937,3.8632859532100294,3.5132341976549113,0.5023380845785141,0.2261914063990116,0.9999999913573265,0.016771019370385318,-0.0375960051755769,-6.14672899246216e-11,0.16,0.010925014133341128,,,,,,,,,,,,,,,,,,,,,,
240,20.372,,,,,,,,,,,,,,,,,,,,,,,,-0.0012623660266399383,0.4623002529144287,0.9268287777900696,0.001904761904761905,,,,,,,,,,,,,,,,,,
241,20.433,0.7504834810111854,0.2843221235510975,0.2,15.0,2.23688432993219,0.4086008092421962,0.1513874759684216,0.024344641814990388,4.017331788273071e-05,5.118705472003432e-05,7.132107370819861e-06,2.504454074556587,2.507727702649987,3.430558616477342,3.5340152646559106,0.4966349840164185,0.24136079601943494,1.0000000165961682,0.01677663247449143,-0.03651696272248558,-1.3178214430809022e-10,0.2,0.015009669620223704,,,,,,,,,,,,,,,,,,,,,,
241,20.44,,,,,,,,,,,,,,,,,,,,,,,,-0.0024673894047737123,0.4888725280761719,0.9473220467567444,0.005714285714285715,,,,,,,,,,,,,,,,,,
242,20.504,0.15839057525988393,0.28246181518095387,0.12,15.0,2.2198755963352634,0.37399525031659225,0.18066830469881265,0.029487503575463293,4.3938989757076046e-05,5.7058575379515715e-05,4.580232889757054e-06,2.498395973583815,2.499653654669106,2.9422579054093854,2.821132152855137,0.5079409474134445,0.2294859767705202,1.000000004209578,0.01664906697251448,-0.04423125536319494,-1.0412186384201051e-10,0.12,0.003167811505197672,,,,,,,,,,,,,,,,,,,,,,
242,20.507,,,,,,,,,,,,,,,,,,,,,,,,0.009000872634351254,0.492841899394989,0.9282342791557312,0.00380952380952381,,,,,,,,,,,,,,,,,,
243,20.573,0.29382860704682306,0.298613133682926,0.1,15.0,2.0950471305666323,0.2777465015656717,0.17267229949353546,0.02772418752050503,5.086329212595129e-05,6.542759729078674e-05,7.170376631444941e-06,2.4658288520333627,2.5255582707575717,2.4498955753272758,3.5014069650879445,0.5030107355117798,0.1733165317773819,0.9999999912828207,0.015712853479249736,-0.04158628128075754,-5.7555735111236567e-11,0.1,0.005876572140936462,,,,,,,,,,,,,,,,,,,,,,
243,20.577,,,,,,,,,,,,,,,,,,,,,,,,0.002972554508596659,0.469453227519989,0.9356289267539978,0.001904761904761905,,,,,,,,,,,,,,,,,,
244,20.64,0.6188829049729183,0.30381372699563836,0.12,15.0,2.372050286772181,0.47523055623102084,0.16737435665955228,0.025275145979584406,3.639388267291684e-05,4.645612756556916e-05,6.207147994959877e-06,2.50261750197832,2.499638520708511,3.31372704502552,3.613998653486183,0.5019789761304856,0.2731623860448599,0.99999999884516,0.017790377150791358,-0.0379127189693766,-8.195638656616212e-11,0.12,0.012377658099458367,,,,,,,,,,,,,,,,,,,,,,
244,20.643,,,,,,,,,,,,,,,,,,,,,,,,-0.005925977230072021,0.47975253462791445,0.918044650554657,0.0,,,,,,,,,,,,,,,,,,
245,20.779,0.14843859721535074,0.29260555118125753,0.1,15.0,2.223064036563097,0.38142191573146633,0.1752062961787387,0.02963613882688199,3.3506121632462404e-05,4.265059490282887e-05,6.072701821363008e-06,2.503998509530623,2.5318998278881013,2.7544046249305527,3.212433853434044,0.5015734106302261,0.22301845353096725,0.9999999995343387,0.01667298027422323,-0.044454208240322986,-8.959323167800904e-11,0.1,0.0029687719443070152,,,,,,,,,,,,,,,,,,,,,,
245,20.785,,,,,,,,,,,,,,,,,,,,,,,,-0.01649678023532033,0.4745052456855774,0.9284198522567749,0.00380952380952381,-0.05480144242756069,0.01953040508669801,97.10883808135986,0.0760483480989933,0.4775390625,1.0,,,,,,,,,,,,
246,20.849,0.6901001531367964,0.3249059799497666,0.18,15.0,2.1081595522531553,0.304397904815498,0.15288721330662217,0.02450612899366722,3.548848831392488e-05,4.552819633029643e-05,5.369364264810264e-06,2.505679611374458,2.5282964151413245,3.0160330686970793,3.0326447465045767,0.5001924562454224,0.19017461389303209,1.0000000071525574,0.015811196641898662,-0.03675919349050084,-8.866190910339355e-11,0.18,0.013802003062735928,,,,,,,,,,,,,,,,,,,,,,
246,20.853,,,,,,,,,,,,,,,,,,,,,,,,0.014288963004946708,0.4709372460842133,0.927907133102417,0.00380952380952381,,,,,,,,,,,,,,,,,,
247,20.915,-0.07887682914243846,0.2976943183832515,0.04,15.0,2.143202572501256,0.3117548249226739,0.19638436619650837,0.03126770385776162,5.621024063947936e-05,7.274294143752377e-05,6.612138245346129e-06,2.4749445030076207,2.5211033189968477,2.5567692246731304,3.1358231307196096,0.5017646712064743,0.19028235349804162,1.000000003874302,0.016074019293759418,-0.046901555786642415,-8.996576070785523e-11,0.04,-0.0015775365828487676,,,,,,,,,,,,,,,,,,,,,,
247,20.915,,,,,,,,,,,,,,,,,,,,,,,,-0.030210223514586687,0.48834489583969115,0.9127490758895874,0.0,,,,,,,,,,,,,,,,,,
248,20.983,0.4083100816671787,0.3296180288236402,0.16,15.0,2.247139723569815,0.4067802713945957,0.1716999032463618,0.027624897452957438,2.8172270623544465e-05,3.483873410164863e-05,8.172880189231963e-06,2.50666284010765,2.4669279026730893,3.2638740676943065,3.442695915095102,0.49866252541542055,0.2361454762890935,1.0000000089406966,0.01685354792677361,-0.04143734617943617,-1.1399388313293459e-10,0.16,0.00816620163334357,,,,,,,,,,,,,,,,,,,,,,
248,20.983,,,,,,,,,,,,,,,,,,,,,,,,-0.005779646523296833,0.48215676546096803,0.9294598221778869,0.00380952380952381,,,,,,,,,,,,,,,,,,
249,21.047,0.0754312921950047,0.3099746290329991,0.14,15.0,2.1781538147732364,0.3130056376846784,0.18795560010490647,0.030385018446818596,2.7224019629525424e-05,3.429361489902924e-05,6.015233821013954e-06,2.4714316319070098,2.488455896733666,3.917898478829217,3.33559249984198,0.49109822571277617,0.18644016809761524,1.0000000022538007,0.01633615361079927,-0.0455775276702279,-9.667128324508667e-11,0.14,0.001508625843900095,,,,,,,,,,,,,,,,,,,,,,
249,21.052,,,,,,,,,,,,,,,,,,,,,,,,-0.020094921439886095,0.4711870729923248,0.9341478466987609,0.005714285714285715,,,,,,,,,,,,,,,,,,
249,21.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2237958557346986,0.018160921486729178,1.930122292906582,0.04842912759197709,1.0,0.0,0.31588670955939385,5.157538511875425e-06,2.525410120608635,0.21179790037870405,0.44044240004586754,0.09523045793715781
250,21.65,0.0018745408379669815,0.3241847648874524,0.14,15.0,2.096958230575804,0.26761370355389064,0.1910542341560977,0.031126463888434475,1.854837932703878e-05,2.2854675350572186e-05,5.629491256438534e-06,2.5127904576098996,2.503971807803146,3.0107206320913993,3.1284011950874513,0.4998421370983124,0.17173343941569327,0.9999999943003058,0.015727186729318533,-0.04668969583265171,-7.990747690200804e-11,0.14,3.749081675933907e-05,,,,,,,,,,,,,,,,,,,,,,
250,21.657,,,,,,,,,,,,,,,,,,,,,,,,0.00015520360320806504,0.48938174843788146,0.9337869048118591,0.00380952380952381,,,,,,,,,,,,,,,,,,
251,21.718,0.038223697245322576,0.30677218488015756,0.1,15.0,2.174251798114807,0.3078584391025275,0.19206667348837808,0.03036160963200574,3.4459764969345115e-05,4.346233085524958e-05,7.4520673116316535e-06,2.52487094909431,2.52076053884651,3.478615609438229,2.9519624516726752,0.5029393142461777,0.1861502394080162,1.000000002644956,0.016306888485861055,-0.04554241444800861,-9.294599294662476e-11,0.1,0.0007644739449064509,,,,,,,,,,,,,,,,,,,,,,
251,21.722,,,,,,,,,,,,,,,,,,,,,,,,-0.009859581850469113,0.48419803380966187,0.9438861608505249,0.00380952380952381,,,,,,,,,,,,,,,,,,
252,21.785,-0.564011010000481,0.2557138901646925,0.06,15.0,2.2248324878063896,0.32783016308736784,0.22193805579114406,0.03831097586981807,2.8020051511722936e-05,3.521917445723904e-05,6.422682675174624e-06,2.461330565339386,2.511636929767626,2.8814503141959653,3.2836027526058187,0.4985025888681412,0.19164809599518776,0.999999990388751,0.016686243658547924,-0.05746646380472711,-5.383044481277467e-11,0.06,-0.01128022020000962,,,,,,,,,,,,,,,,,,,,,,
252,21.788,,,,,,,,,,,,,,,,,,,,,,,,-0.026862960215657948,0.48047453761100767,0.9298148274421691,0.001904761904761905,,,,,,,,,,,,,,,,,,
253,21.847,0.7887397866844602,0.27853297873684646,0.16,15.0,2.3253291200018067,0.5167240956728114,0.14988582413108759,0.023776781709563016,4.412413681693485e-05,5.660379181237367e-05,6.685171830618389e-06,2.5025336581904396,2.51320888444465,2.651780691677689,3.2895171434341592,0.49000373303890227,0.2824034019187093,1.0000000067614019,0.017439968400013554,-0.035665172564344524,-1.0197982192039491e-10,0.16,0.015774795733689204,,,,,,,,,,,,,,,,,,,,,,
253,21.853,,,,,,,,,,,,,,,,,,,,,,,,-0.0028343139216303825,0.46868473291397095,0.9272728085517883,0.00380952380952381,,,,,,,,,,,,,,,,,,
254,21.919,0.15095835986707204,0.26246552805340545,0.16,15.0,2.1996513618357456,0.3535073088499863,0.18328017270706415,0.0301521452814512,3.463034792198208e-05,4.417866079473651e-05,5.985409303718788e-06,2.5068676329000668,2.5068933414266055,3.386363654802166,3.334803600094933,0.5029010701179505,0.21518469996750356,0.999999995417893,0.01649738521376809,-0.0452282179221768,-9.424984455108645e-11,0.16,0.003019167197341442,,,,,,,,,,,,,,,,,,,,,,
254,21.923,,,,,,,,,,,,,,,,,,,,,,,,-0.002874024014454335,0.47076878547668455,0.9321224093437195,0.001904761904761905,,,,,,,,,,,,,,,,,,
255,22.056,-0.002986254867153773,0.258900470755584,0.14,15.0,2.16088805208396,0.29901057185006313,0.19131041706603685,0.03134425694473275,2.6208581766646275e-05,3.2657197756779217e-05,6.862733796247464e-06,2.497652393005441,2.512120074738361,3.4757727297532095,3.2136821815252548,0.5057750844955444,0.1822478385269642,0.9999999982304871,0.016206660390629703,-0.04701638541709914,-7.087364792823793e-11,0.14,-5.972509734307435e-05,,,,,,,,,,,,,,,,,,,,,,
255,22.061,,,,,,,,,,,,,,,,,,,,,,,,-0.03346812836825848,0.4720124423503876,0.9352307200431824,0.001904761904761905,-0.05385370505973697,0.013240388070698828,97.12262058258057,0.06562218815088272,0.48046875,1.0,,,,,,,,,,,,
256,22.123,0.39761661505889934,0.2652419308501174,0.18,15.0,2.183728370483908,0.37840732127322596,0.16733892359765196,0.028617086933061836,2.0908452535558516e-05,2.5252976308144e-05,7.874881217802089e-06,2.5110482038237945,2.4657776305105856,3.261406680778191,2.727071289637111,0.4983006876707077,0.22056623324751853,0.9999999995157123,0.01637796277862931,-0.04292563039959276,-7.7858567237854e-11,0.18,0.007952332301177987,,,,,,,,,,,,,,,,,,,,,,
256,22.123,,,,,,,,,,,,,,,,,,,,,,,,-0.01663077212870121,0.48150107860565183,0.9333156466484069,0.001904761904761905,,,,,,,,,,,,,,,,,,
257,22.19,0.5116733862826518,0.29539421017547374,0.2,15.0,2.1734272802970604,0.3624536594754286,0.16197262331718265,0.026211491200137643,4.318980093153934e-05,5.552687148524461e-05,6.178589270423552e-06,2.498311585211147,2.4902224032696703,3.4736407516234324,3.0531882988039234,0.4935594058036804,0.21895022124052047,0.9999999951571226,0.016300704602227958,-0.03931723680020647,-7.636845111846925e-11,0.2,0.010233467725653039,,,,,,,,,,,,,,,,,,,,,,
257,22.193,,,,,,,,,,,,,,,,,,,,,,,,0.005583921447396278,0.5001978576183319,0.9213288187980652,0.001904761904761905,,,,,,,,,,,,,,,,,,
258,22.255,1.0268661433762378,0.3134462319385293,0.14,15.0,2.247662860978214,0.4322391293819601,0.13414160640084075,0.0207134323307472,3.970884589636978e-05,5.074220718032964e-05,6.60876204449024e-06,2.4832401150889023,2.514830089664558,3.894257812628017,3.1386628908607848,0.5013854533433915,0.2535868214815855,0.9999999987706542,0.01685747145733661,-0.031070148496120803,-9.369105100631716e-11,0.14,0.020537322867524757,,,,,,,,,,,,,,,,,,,,,,
258,22.26,,,,,,,,,,,,,,,,,,,,,,,,-0.009897106513381004,0.46314023733139037,0.9321730256080627,0.001904761904761905,,,,,,,,,,,,,,,,,,
259,22.324,1.016706671850012,0.3488450753182374,0.14,15.0,2.2014764575773174,0.39651322651447535,0.13447473902977194,0.01978462659330848,4.058238802448988e-05,5.183827970248521e-05,6.814712990503909e-06,2.5037467490241343,2.4995695052952787,2.8124040520678575,2.777992696679797,0.5002780705690384,0.23320505987852813,1.0000000072829425,0.016511073431829882,-0.02967693988996272,-1.048669219017029e-10,0.14,0.02033413343700024,,,,,,,,,,,,,,,,,,,,,,
259,22.328,,,,,,,,,,,,,,,,,,,,,,,,0.04399916157126427,0.4611737370491028,0.9130821228027344,0.001904761904761905,,,,,,,,,,,,,,,,,,
260,22.388,0.05864096899820034,0.32446458843479464,0.1,15.0,2.1747668742252126,0.2802986999377939,0.18773287050433993,0.030925288032259225,3.2873142775182446e-05,4.103619167074197e-05,8.383996088503854e-06,2.531469948270113,2.482844614170605,3.3781318279696406,2.6863261527783493,0.503423479795456,0.17422934874892235,1.0000000140443444,0.016310751556689096,-0.04638793204838884,-1.2833625078201294e-10,0.1,0.0011728193799640067,,,,,,,,,,,,,,,,,,,,,,
260,22.394,,,,,,,,,,,,,,,,,,,,,,,,-0.01877064201980829,0.4797827959060669,0.9246934056282043,0.001904761904761905,,,,,,,,,,,,,,,,,,
261,22.457,0.6416157485167422,0.31902120181007243,0.1,15.0,2.1937417959145322,0.36381172192987166,0.1594510973881195,0.023747165616593915,2.698157816327761e-05,3.377247071252845e-05,6.6089005155251086e-06,2.5046077404598908,2.4664187667084327,2.882525449403999,3.3964763954757995,0.4935423183441162,0.21629838090389966,0.99999999538064,0.016453063469358993,-0.035620748424890866,-7.41332769393921e-11,0.1,0.012832314970334841,,,,,,,,,,,,,,,,,,,,,,
261,22.461,,,,,,,,,,,,,,,,,,,,,,,,0.01475953398621641,0.48393064737319946,0.9358346104621887,0.00380952380952381,,,,,,,,,,,,,,,,,,
262,22.523,0.21229459428258304,0.32171640276120733,0.1,15.0,2.147150518965431,0.3004453569974684,0.18541394382145057,0.02907182461406244,2.754641859120213e-05,3.433207314519785e-05,7.189454929214969e-06,2.5180342012284807,2.4623870682225135,3.228342657800685,2.89672792162657,0.4931426012516022,0.18229274649173022,0.999999999254942,0.016103628892240734,-0.043607736921093675,-8.549541234970095e-11,0.1,0.0042458918856516596,,,,,,,,,,,,,,,,,,,,,,
262,22.525,,,,,,,,,,,,,,,,,,,,,,,,0.033658312261104585,0.4655186176300049,0.9320380806922912,0.001904761904761905,,,,,,,,,,,,,,,,,,
263,22.59,0.14325548157983356,0.31418774648785786,0.12,15.0,2.1642129299361885,0.33328203721141736,0.18696570338997007,0.029410991483718733,3.9334544218925445e-05,5.02021541209567e-05,6.731714512831694e-06,2.5185260878874707,2.518091338360887,3.1176124358416257,3.3357244459112008,0.5018927383422852,0.19803740210831167,1.0000000108778477,0.01623159697452142,-0.04411648722557811,-1.173466444015503e-10,0.12,0.0028651096315966728,,,,,,,,,,,,,,,,,,,,,,
263,22.595,,,,,,,,,,,,,,,,,,,,,,,,0.012396379094570874,0.4724789559841156,0.9561947703361511,0.005714285714285715,,,,,,,,,,,,,,,,,,
264,22.666,-0.5598982881057198,0.25524868683392593,0.14,15.0,2.19557463172258,0.31988864345309825,0.21747414811170074,0.03860985026344455,2.304725946134121e-05,2.8238505039425858e-05,7.473522727087287e-06,2.487537763237506,2.5213513036923136,2.454080127488277,3.036189572574796,0.5006931018829346,0.1802417817339301,1.0000000066310166,0.01646680973791935,-0.05791477539516683,-1.048669219017029e-10,0.14,-0.011197965762114402,,,,,,,,,,,,,,,,,,,,,,
264,22.669,,,,,,,,,,,,,,,,,,,,,,,,0.0032784671522676943,0.4813344359397888,0.93937087059021,0.005714285714285715,,,,,,,,,,,,,,,,,,
