episode_return,sum_rate,qos_satisfied,qos_lambda,h_eff_abs_T,phase_entropy_T,rate_common,common_power_frac,ma_return
2.4758967007069046,2.188879494500128,0.28,1.03,5.18350124109019e-06,2.4654923695216997,0.4149912324165557,0.2512521990016103,2.4758967007069046
2.1057838340643897,2.1369475232331685,0.1,1.0609,8.199781443775534e-06,2.4956345696511018,0.2531952537876799,0.15857058800756932,2.290840267385647
2.127034269441805,2.16013867732442,0.06,1.092727,7.549087306775951e-06,2.5146440404949915,0.29100599294613655,0.1757698519527912,2.236238268071033
2.2178358911670495,2.1062091053542926,0.1,1.1255088100000001,6.5912288926627625e-06,2.500478892175187,0.2755176407056458,0.17278478287160395,2.231637673845037
2.2225625337714314,2.114088229134172,0.16,1.1592740743,7.727157328088566e-06,2.502848237368119,0.25204549085417277,0.15109338656067847,2.2298226458303163
2.2491168765008305,2.177696837843335,0.12,1.1940522965290001,7.104345499880496e-06,2.5033341418303756,0.3455390089014223,0.19984872065484524,2.2330383509420684
2.2971879776939335,2.1870417311143866,0.18,1.2298738654248702,6.033962854500475e-06,2.495306923461359,0.3848592902491599,0.22250099338591098,2.242202583335192
2.1310910780752046,2.097172947239506,0.1,1.2667700813876164,5.717326563873759e-06,2.4985218920586094,0.25158304787413455,0.16068233393132686,2.2283136451776935
2.2498906828567837,2.076066341347733,0.18,1.304773183829245,6.159788279481736e-06,2.5162319842313425,0.27878926897150047,0.1711277463287115,2.2307110938087034
2.1350064917022067,2.1393464681663796,0.12,1.3439163793441222,4.970720846786814e-06,2.494924250556284,0.3035829903321758,0.18729118771851064,2.2211406335980537
2.3408990908951886,2.203866489375386,0.18,1.384233870724446,8.097546267830279e-06,2.5179352234800048,0.36656168531463107,0.21218846172094344,2.2320277660796113
1.9606895684618606,2.1936992852409984,0.08,1.4257608868461793,5.969501640370335e-06,2.5120816097137033,0.2728722949572897,0.17275180209428073,2.2094162496114653
2.23596959117191,2.1050848852799726,0.12,1.4685337134515648,6.5471658973090154e-06,2.4917452748875513,0.3317687418330395,0.19689260229468344,2.211458814346884
2.1936729632006524,2.224098743114918,0.12,1.512589724855112,5.949164913459108e-06,2.4670326285474546,0.36361717293280366,0.21534110337495804,2.2101883964078675
2.067596249543996,2.2268941950037298,0.12,1.5579674166007653,6.199228326377685e-06,2.52434549043782,0.3045955170180414,0.18590163934975862,2.2006822532836092
2.2660689894309374,2.11834103774829,0.1,1.6047064390987884,7.118507823540259e-06,2.5076648124636938,0.31978085648583066,0.19453707838431,2.204768924292818
2.2454572037095626,2.169661034634663,0.12,1.652847632271752,6.867075146138274e-06,2.5051571462803337,0.3444916427283141,0.20501829616725445,2.207162352493803
2.105099582202923,2.1407622123457157,0.1,1.7024330612399046,6.436743256130026e-06,2.503337135392741,0.26223638991635223,0.1649028305336833,2.2014921985887543
2.120427918086645,2.1757691915301725,0.1,1.7535060530771018,6.622571793390274e-06,2.51445373751672,0.2975251940747848,0.1797121600061655,2.197225657509696
2.2101307973280853,2.238574913299407,0.12,1.806111234669415,7.379221897552647e-06,2.4816161553054714,0.3439937405515976,0.20914760001003743,2.1978709145006152
2.166924613371329,2.140547142641507,0.1,1.8602945717094976,5.831556394737191e-06,2.4964659373121183,0.33927533936449633,0.205263315923512,2.1824223101338363
2.1482455930648325,2.2100015104026682,0.16,1.9161034088607827,6.933022025754707e-06,2.4954959661932903,0.34679572284898696,0.20706344701349735,2.1845453980838587
2.1001706410153966,2.117424654869159,0.08,1.9735865111266062,5.050328263293399e-06,2.4576415754887027,0.2892824671833972,0.18380285680294037,2.183202216662538
2.204118539741143,2.241776561487127,0.16,2.0327941064604045,6.8882503787694786e-06,2.5220171986843023,0.40752885960147134,0.2343283874541521,2.182516349091243
1.940156626468244,2.1932070972728703,0.06,2.0937779296542165,6.074843236558327e-06,2.4766135310403303,0.2981859748949323,0.18024246715009212,2.1683960537260836
2.1305951538656327,2.0825221346467644,0.18,2.1565912675438432,5.811571678242094e-06,2.5034823701217337,0.2856779354976544,0.1797021157294512,2.1624699675943235
2.0403823862822925,2.1336904191552573,0.08,2.2212890055701586,6.427992419411431e-06,2.4868428171021244,0.30331329924614076,0.18511250106617808,2.1496296880237415
1.9496623960459163,2.0856131134134634,0.06,2.2879276757372633,6.986919373374898e-06,2.4951062849159857,0.26918751391222423,0.1659485356323421,2.1405582539222774
2.134363849804893,2.1172766558666702,0.12,2.3565655060093813,6.613061444605873e-06,2.5091018448602647,0.3193155193753256,0.18562830235809089,2.1347819122696827
