step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std,critic_loss,critic_gradnorm,actor_loss,actor_gradnorm
22,0.93,1.8274732500834951,1.9946620947375995,0.04,1.9735865111266062,2.311632059644218,0.3315476862097585,0.2575404489568872,0.04716747190284341,2.2288854404602177e-05,2.826555207779013e-05,4.3587613850383245e-06,2.5402725143838754,2.4855138812433335,2.9287276771156026,3.738281266991144,0.5105802869796753,0.20478485573083163,0.999999998062849,0.01733724044733164,-0.009037775370038345,-7.562339305877686e-11,0.04,0.03654946500166991,,,,,,,,,,,,,,,,,,,,
22,0.935,,,,,,,,,,,,,,,,,,,,,,,,0.010747619858011603,0.5802123427391053,0.985068929195404,0.0419047619047619,,,,,,,,,,,,,,,,
23,0.97,1.944741457266061,1.989471692546238,0.06,2.0327941064604045,2.1872881740622208,0.32933642196581586,0.21915580078482466,0.039318428797264195,2.8862928168329585e-05,3.649892513909363e-05,5.954937256037459e-06,2.497965783451883,2.5067260358798897,2.9414051548827205,3.211264999130161,0.5031908887624741,0.19179804995656013,0.9999999957159161,0.016404661305466656,-0.007759832071297252,-8.884817361831666e-11,0.06,0.03889482914532123,,,,,,,,,,,,,,,,,,,,
23,0.975,,,,,,,,,,,,,,,,,,,,,,,,0.008847042359411717,0.5622081995010376,0.9888993501663208,0.05333333333333333,,,,,,,,,,,,,,,,
24,1.006,1.7252759939917781,1.9751134727999442,0.06,2.0937779296542165,2.3316061775996157,0.3345310991730399,0.26205481472083914,0.04910249542836441,1.8867921228483384e-05,2.339720101259254e-05,5.280081876155916e-06,2.4065498663091187,2.4571102971912206,2.045795098473071,2.641627541344005,0.5011009019613266,0.20111254097893835,1.0000000095181167,0.017487046331997116,-0.009981526331927816,-1.202337443828583e-10,0.06,0.03450551987983556,,,,,,,,,,,,,,,,,,,,
24,1.015,,,,,,,,,,,,,,,,,,,,,,,,-0.00857902765274048,0.5745449781417846,0.9914343118667602,0.04761904761904762,,,,,,,,,,,,,,,,
25,1.045,1.8317436567655465,1.9610214698113828,0.14,2.1565912675438432,2.4038822051654365,0.4301527201913071,0.25300813841687575,0.046061443043028935,2.8389514696579287e-05,3.6203640750314906e-05,4.947136535372432e-06,2.4965315105468338,2.499875342784703,3.010932620772785,3.0627524326184146,0.5148775774240494,0.24909115629270673,1.0000000100396573,0.018029116538740772,-0.009644243285151876,-1.182779669761658e-10,0.14,0.03663487313531093,,,,,,,,,,,,,,,,,,,,
25,1.054,,,,,,,,,,,,,,,,,,,,,,,,0.013568297401070595,0.5650450229644776,0.9902399778366089,0.047619047619047616,,,,,,,,,,,,,,,,
26,1.085,1.8952846862467074,1.9503479155922085,0.12,2.2212890055701586,2.2901254379710316,0.38285029229284,0.23669646285660992,0.04530412013566342,3.243623985680569e-05,4.136581971465238e-05,5.647500283265612e-06,2.5105360511782093,2.4909614959684943,3.1711176065338815,2.7915643539120993,0.49406077146530153,0.2170482661947608,0.9999999943561853,0.017175940784782736,-0.009770246986832893,-7.301568984985353e-11,0.12,0.03790569372493416,,,,,,,,,,,,,,,,,,,,
26,1.09,,,,,,,,,,,,,,,,,,,,,,,,-0.016580586694180964,0.5761589407920837,0.9932866573333741,0.07238095238095238,,,,,,,,,,,,,,,,
27,1.125,1.9209962409821948,1.9382315939858508,0.06,2.2879276757372633,2.1701603725427576,0.33537799003504143,0.20939232257662138,0.036493575912324785,3.86586290796168e-05,4.9527194820906046e-05,6.0529318557490864e-06,2.494603584692211,2.492101623166198,2.9518473590751415,3.3433375031319224,0.5006801742315292,0.1897898381203413,0.9999999987706542,0.01627620279407068,-0.008106277894798702,-7.962808012962342e-11,0.06,0.0384199248196439,,,,,,,,,,,,,,,,,,,,
27,1.131,,,,,,,,,,,,,,,,,,,,,,,,-0.02829830478876829,0.5541420817375183,0.9898146748542785,0.05714285714285714,,,,,,,,,,,,,,,,
28,1.162,1.83489008372114,1.9340818475574362,0.12,2.3565655060093813,2.324413262694575,0.3571079373481745,0.2406885813320603,0.0447361068353824,4.227945333798053e-05,5.446674375901492e-05,5.717582074877339e-06,2.5141687821137806,2.53639322155492,3.536578881057421,3.1746426532815715,0.511089624762535,0.21000018782913685,1.0000000088475645,0.01743309947020931,-0.010235297693341035,-1.0244548320770265e-10,0.12,0.0366978016744228,,,,,,,,,,,,,,,,,,,,
28,1.17,,,,,,,,,,,,,,,,,,,,,,,,-0.010347057692706585,0.5811883211135864,0.9899180650711059,0.05142857142857142,,,,,,,,,,,,,,,,
29,1.201,1.8316816786072239,1.9295628588698992,0.08,2.4272624711896627,2.2756943082889594,0.3595948901994438,0.23476938549821927,0.043215746117906066,4.0859466442721385e-05,5.268510848475914e-05,5.3825403166080916e-06,2.5055419576490423,2.4921963471059687,3.2208267593016506,3.4616620154649054,0.49027479767799376,0.216325451657176,0.9999999972060323,0.017067707312167196,-0.010184073661791629,-7.82310962677002e-11,0.08,0.03663363357214447,,,,,,,,,,,,,,,,,,,,
29,1.21,,,,,,,,,,,,,,,,,,,,,,,,-0.0071030760183930395,0.5798058986663819,0.9955882668495178,0.05523809523809523,,,,,,,,,,,,,,,,
30,1.24,1.5640461467309505,1.9026882082557486,0.04,2.5000803453253524,2.206560598346764,0.25128534538005676,0.2865282668584366,0.056723496737582896,4.2499923025338136e-05,5.465498400564076e-05,6.034740084430273e-06,2.512097693406695,2.5196360186790865,3.5294849471139997,3.516967560517319,0.5003837931156159,0.15605235313996674,0.9999999919161201,0.016549204487600735,-0.013768281486578422,-6.640329957008362e-11,0.04,0.03128092293461902,,,,,,,,,,,,,,,,,,,,
30,1.248,,,,,,,,,,,,,,,,,,,,,,,,0.027501318976283072,0.5663358211517334,0.992763876914978,0.05523809523809524,,,,,,,,,,,,,,,,
31,1.28,1.9747873154461297,1.9020050819359846,0.12,2.5750827556851132,2.219115357527968,0.3625702435017502,0.19710036797100866,0.036589299338948576,4.479530243725856e-05,5.780274076734429e-05,5.772987447001346e-06,2.509747707936503,2.5071931686727362,3.408624138148835,3.0587374761254837,0.501510945558548,0.21018051272258162,0.9999999855086208,0.016643365181459764,-0.009147618812653123,-5.988404154777528e-11,0.12,0.0394957463089226,,,,,,,,,,,,,,,,,,,,
31,1.286,,,,,,,,,,,,,,,,,,,,,,,,0.03093427177518606,0.5900484919548035,0.9852589249610901,0.049523809523809526,,,,,,,,,,,,,,,,
32,1.32,1.8213675249609615,1.8933686528147322,0.08,2.6523352383556666,2.261591182043159,0.3271718755767725,0.2332441217219873,0.043822216017953004,3.519338509666733e-05,4.4310805500704766e-05,7.841123884555036e-06,2.5153961237627787,2.5122568018499423,3.2616357129250413,2.9231837712637696,0.49543663442134855,0.1852004735916853,0.9999999977275729,0.016961933865323697,-0.011284583278373872,-8.77305865287781e-11,0.08,0.03642735049921924,,,,,,,,,,,,,,,,,,,,
32,1.324,,,,,,,,,,,,,,,,,,,,,,,,-0.027425147127360106,0.5558326482772827,0.9924877047538757,0.04380952380952381,,,,,,,,,,,,,,,,
33,1.36,1.8058688373741523,1.8810524675896314,0.1,2.7319052955063365,2.209876827458034,0.32381249560317515,0.22910039242702462,0.042252198106676075,4.45050726967378e-05,5.725411858040243e-05,6.257935045743918e-06,2.498183360788979,2.5237821393880204,3.518064123435617,3.3081129002664245,0.49100811779499054,0.18318576250225305,0.9999999967031181,0.01657407620593526,-0.011206699393632152,-6.482005119323731e-11,0.1,0.036117376747483054,,,,,,,,,,,,,,,,,,,,
33,1.365,,,,,,,,,,,,,,,,,,,,,,,,0.008549543842673302,0.5675698161125183,0.9941361427307129,0.04571428571428572,,,,,,,,,,,,,,,,
34,1.4,1.7434939920066381,1.8719012559326675,0.12,2.8138624543715265,2.2915465104767945,0.38882870002329534,0.22044935710221747,0.0395940478777154,2.8925186893340046e-05,3.665572335227081e-05,5.733577516547737e-06,2.49251099779875,2.504916953540727,3.055904514513718,2.6212523504707392,0.5027288264036178,0.22616047194227576,1.0000000006891787,0.01718659882857596,-0.010816718906766214,-8.167698979377748e-11,0.12,0.03486987984013276,,,,,,,,,,,,,,,,,,,,
34,1.405,,,,,,,,,,,,,,,,,,,,,,,,0.01118568554520607,0.57223140001297,0.9875823259353638,0.045714285714285714,,,,,,,,,,,,,,,,
35,1.44,1.7172557751532271,1.8508762917716777,0.08,2.8982783280026725,2.3986602831517314,0.4185755448850727,0.2425842316400838,0.04493764969721262,3.80396260331426e-05,4.8503348601304845e-05,6.648458328655863e-06,2.510453467636669,2.4647308954912095,3.4062332452279094,3.740411198914395,0.5071911907196045,0.2314160656556487,1.0000000046938657,0.017989952123637982,-0.01264483652706866,-9.350478649139407e-11,0.08,0.034345115503064544,,,,,,,,,,,,,,,,,,,,
35,1.44,,,,,,,,,,,,,,,,,,,,,,,,0.013106347108259798,0.5719038009643554,0.9899615287780762,0.045714285714285714,,,,,,,,,,,,,,,,
36,1.478,1.5340810751933587,1.8297231726067777,0.06,2.9852266778427525,2.223056229257808,0.32312948400969044,0.2635536431025239,0.050862265377652836,3.117115828164774e-05,3.984316169446094e-05,5.155148043208147e-06,2.5135540420574647,2.4771287487633837,3.1423240738598976,3.5199740680766207,0.5096615695953369,0.19485800176858903,0.999999995213002,0.01667292171943356,-0.014741300145717189,-6.98491930961609e-11,0.06,0.030681621503867183,,,,,,,,,,,,,,,,,,,,
36,1.483,,,,,,,,,,,,,,,,,,,,,,,,0.02400995958596468,0.5666954040527343,0.9939674973487854,0.05904761904761905,,,,,,,,,,,,,,,,
37,1.514,1.896097175537506,1.8315974907160637,0.12,3.074783478178035,2.1641086463709573,0.3534170532022138,0.20190338014606674,0.03788278909246576,3.8550028818945326e-05,4.9711771958975935e-05,5.0647993988535305e-06,2.4993096857875305,2.491198934144577,3.5031243749554375,3.8342591495606486,0.5022113132476806,0.20644913284108043,0.9999999981187284,0.01623081484778218,-0.01130887126299192,-7.404014468193056e-11,0.12,0.037921943510750115,,,,,,,,,,,,,,,,,,,,
37,1.522,,,,,,,,,,,,,,,,,,,,,,,,0.034651347994804384,0.5805085062980652,0.9862264156341553,0.05142857142857142,,,,,,,,,,,,,,,,
38,1.555,1.602154684172292,1.8141579271130148,0.06,3.1670269825233763,2.168408928188032,0.3450872874553289,0.244751118899174,0.045434006297109385,2.543621368168538e-05,3.224520315155182e-05,5.009245272086053e-06,2.501606072272469,2.5002822018525728,2.8605486196441503,3.361211964354643,0.5126469802856445,0.2078712803684175,1.000000000745058,0.016263066961410243,-0.013969973190978875,-8.69855284690857e-11,0.06,0.03204309368344584,,,,,,,,,,,,,,,,,,,,
38,1.56,,,,,,,,,,,,,,,,,,,,,,,,0.009316116571426392,0.5762178421020507,0.993528938293457,0.06857142857142857,,,,,,,,,,,,,,,,
39,1.595,1.5331574799802605,1.7911414130813585,0.04,3.2620377919990777,2.2566940252279,0.33886516073743617,0.25436644728085867,0.047401097650075885,3.585366049607238e-05,4.597612865804641e-05,5.486256010150272e-06,2.4889036648757736,2.5066759071197136,3.3614131310861612,3.0986284858747246,0.5096136659383774,0.20531675906851887,0.9999999924004078,0.016925205189209255,-0.01501205552590157,-6.370246410369873e-11,0.04,0.03066314959960522,,,,,,,,,,,,,,,,,,,,
39,1.6,,,,,,,,,,,,,,,,,,,,,,,,0.009652116894721985,0.5774945378303528,0.9959259629249573,0.051428571428571435,,,,,,,,,,,,,,,,
40,1.633,1.5414002484917595,1.7784468126697106,0.1,3.35989892575905,2.238345765960673,0.2969533543246644,0.24153543557572224,0.04509324881791695,3.179382592247264e-05,4.041654529073244e-05,5.92566781769327e-06,2.5336297022771355,2.470204901429904,3.2636182380948715,2.4232344468524096,0.5039339101314545,0.1750192477926612,1.000000000949949,0.016787593244705048,-0.014709588180806286,-9.406358003616336e-11,0.1,0.03082800496983518,,,,,,,,,,,,,,,,,,,,
40,1.638,,,,,,,,,,,,,,,,,,,,,,,,0.042389599978923796,0.5753681182861328,0.9888344883918763,0.04761904761904762,,,,,,,,,,,,,,,,
41,1.67,1.526157949685441,1.7535977626198413,0.1,3.4606958935318217,2.287780076634645,0.3656768699963924,0.2461009216143043,0.04653470781695008,3.0102636174112068e-05,3.818592475677358e-05,5.8527704261275235e-06,2.5317549036730527,2.505873547133547,3.1241847920829007,3.0761883748379177,0.49693155646324155,0.20851351387798786,1.0000000044889747,0.017158350574759836,-0.015635191480468186,-1.0058283805847169e-10,0.1,0.030523158993708815,,,,,,,,,,,,,,,,,,,,
41,1.674,,,,,,,,,,,,,,,,,,,,,,,,-0.017794913053512572,0.5638306140899658,0.9944523811340332,0.049523809523809526,,,,,,,,,,,,,,,,
