episode_return,sum_rate,qos_satisfied,qos_lambda,h_eff_abs_T,phase_entropy_T,rate_common,common_power_frac,ma_return
2.2205022490433644,2.166550749532401,0.1,1.03,5.54026512798705e-06,2.5101355128675777,0.34709119938393984,0.21103294238448142,2.2205022490433644
2.1890344468772844,2.1277749770080927,0.08,1.0609,6.4436840845612806e-06,2.473731651172767,0.30244659493414533,0.18473469845950605,2.204768347960324
2.2103649261818905,2.0719663001333415,0.1,1.092727,5.589836217263035e-06,2.52874023998867,0.26527771309621917,0.1675033999979496,2.2066338740341798
2.1295208817803823,2.078537763227569,0.1,1.1255088100000001,4.795537042375837e-06,2.532883606134079,0.29399456038083427,0.18842120349407196,2.1873556259707305
2.2687388602401892,2.1338491622944584,0.22,1.1592740743,4.596239532255899e-06,2.5263369891657312,0.33706893168362906,0.21014855030924082,2.2036322728246223
2.2780621795564184,2.1795066801783647,0.16,1.1940522965290001,6.249617276093302e-06,2.509667812371382,0.35133613048329143,0.21327859807759522,2.2160372572799214
2.3800158224633368,2.1592862912168216,0.22,1.2298738654248702,5.083871025571387e-06,2.4835478289245567,0.3395320664711037,0.2152439658716321,2.239462766591838
2.15309400597742,2.147231147336723,0.08,1.2667700813876164,5.85966969439425e-06,2.5185544563438684,0.3080263629871676,0.18823012512177228,2.228666671515036
2.1717362360143393,2.1433124281580516,0.14,1.304773183829245,6.465432496847169e-06,2.5067220925851283,0.32300753849554953,0.18853740341961384,2.222341067570514
2.1313046314709276,2.111760128866858,0.1,1.3439163793441222,4.538107386356625e-06,2.514549388070324,0.32816750268193373,0.20560131654143332,2.213237423960556
2.261255050239859,2.316532370766637,0.18,1.384233870724446,6.491475135504888e-06,2.485065568516438,0.4117972289500225,0.23690585628151895,2.2176026627132197
2.2020263682420502,2.155922316581575,0.1,1.4257608868461793,5.453689081181007e-06,2.5083717608950975,0.3258175356682913,0.19495528530329465,2.2163046381739555
2.300173917518241,2.2245578413664915,0.18,1.4685337134515648,5.0248743584061255e-06,2.491685072677677,0.3907815481443472,0.23645647879689932,2.222756121200439
2.1699679569486836,2.1193839669240844,0.06,1.512589724855112,5.801608271627693e-06,2.522103725520605,0.2940377563498007,0.18387754509225487,2.2189855380395995
2.2641581675170426,2.149504459872352,0.1,1.5579674166007653,5.371757953971618e-06,2.5054986942308917,0.3625103189017396,0.22235390376299619,2.221997046671429
2.0859879756761566,2.172231713353364,0.1,1.6047064390987884,5.779583070446838e-06,2.524802549780968,0.3228462405144763,0.20016789067536592,2.213496479734224
1.9478487960329796,2.095992660535891,0.04,1.652847632271752,5.029200998546473e-06,2.475104538064702,0.2775506705319013,0.17494169637560844,2.1978701453988565
2.1169066157410836,2.1690214377203607,0.06,1.7024330612399046,7.249662219546646e-06,2.52588499033348,0.30867363779212387,0.18389187172055244,2.1933721715289805
2.051672104665016,2.077558057003387,0.08,1.7535060530771018,3.7933166413083097e-06,2.4547835712699895,0.30762145644648275,0.20291046593338252,2.1859142732729824
1.9952433303238124,2.1082742107503476,0.08,1.806111234669415,4.932770823375111e-06,2.51976580893354,0.262916531929875,0.1705184032022953,2.1763807261255237
1.9242458680726742,2.0345376316943162,0.1,1.8602945717094976,4.6563701760262845e-06,2.495452463776298,0.22657620130609626,0.1462199354171753,2.1615679070769893
1.9431981285307363,2.1118681421849708,0.1,1.9161034088607827,5.797914385801262e-06,2.498548145169935,0.25707908627669324,0.15767056595534087,2.149276091159662
1.9225901448297664,2.1594087825326787,0.1,1.9735865111266062,5.974956487543381e-06,2.490474975406348,0.28345440888832507,0.17398823995143176,2.134887352092056
2.0885725714455363,2.152995919189431,0.08,2.0327941064604045,4.915522000319847e-06,2.504186630576718,0.3539719471853897,0.21589196804910898,2.132839936575314
2.056337056436728,2.1505817004748295,0.14,2.0937779296542165,4.894972032304501e-06,2.5226812607986036,0.29724832868214773,0.1897352739982307,2.12221984638514
2.1207692981856097,2.134340131518115,0.12,2.1565912675438432,4.9671209776105765e-06,2.503138706826104,0.3367408223473316,0.20483511470258237,2.1143552023165997
1.932969955106252,2.0913224681485723,0.06,2.2212890055701586,5.132158470376088e-06,2.501914358739471,0.27059001553559425,0.1748258040845394,2.0920029089487455
2.042054988909314,2.112411381496124,0.14,2.2879276757372633,4.733005323318314e-06,2.5229922303140278,0.31775757020278483,0.2013497243821621,2.08645095809534
1.9100389792596568,2.0922479057005647,0.06,2.3565655060093813,4.9660112811822825e-06,2.4117611551463356,0.25834984608814593,0.16933657102286814,2.073366095257606
2.2182073149480916,2.3053719094052276,0.2,2.4272624711896627,6.401873620255955e-06,2.4939318981057896,0.458617200756892,0.2521594321541488,2.077711229431465
1.8355951434977402,2.018248007224062,0.1,2.5000803453253524,3.751398667211842e-06,2.5140713751255888,0.2540930461019706,0.17567722387611867,2.056428234094359
2.0440978223182404,2.2080470635430673,0.08,2.5750827556851132,6.008889632225999e-06,2.5017486190250424,0.34733707075618286,0.2122676358371973,2.0485318067981684
1.8977119821826223,2.127676666487475,0.12,2.6523352383556666,5.667671345638662e-06,2.498754221327254,0.281987857145701,0.1789982583373785,2.028408710031387
1.9264160816521134,2.1661044718712175,0.14,2.7319052955063365,6.236473121796406e-06,2.4844879617233366,0.28644119230789383,0.1782296736910939,2.016231116266559
1.784115907322118,2.0681832410776795,0.06,2.8138624543715265,4.116592516793565e-06,2.4985847773169048,0.24908293332801754,0.1653459333255887,1.9922290032568124
1.88366553792309,2.1611314142188918,0.16,2.8982783280026725,4.783697888464881e-06,2.518688500407028,0.3223125724599005,0.1987348785251379,1.9821128813691593
2.0406580249446264,2.0880048319014857,0.12,2.9852266778427525,5.384090020359643e-06,2.5233153171091183,0.306692744424774,0.19109733995050193,1.9867533428147417
1.9201696746630692,2.1397409715788753,0.08,3.074783478178035,5.188425243063837e-06,2.5235967063183447,0.32622435368628744,0.19974363379180432,1.976916495760841
1.785618302376942,2.1231620354236322,0.08,3.1670269825233763,4.4615683729435064e-06,2.4551066580650804,0.3199023594843176,0.20455390438437462,1.9636138056464372
1.8420031119010627,2.098653985386996,0.08,3.2620377919990777,4.3129971474630915e-06,2.4720034141311213,0.31846694235419,0.20382960598915814,1.9559517947252996
2.213079096386146,2.104946890882987,0.14,3.35989892575905,6.137805764104134e-06,2.512002663880978,0.31460810925877386,0.19084282647818326,1.970393456140973
1.8941748489865822,2.1699415428288704,0.08,3.4606958935318217,5.868160550586177e-06,2.5429144636292365,0.31303047307467713,0.19189363982528448,1.9679422921637653
1.7010592919698193,2.0669654601658953,0.06,3.5645167703377765,4.3921219078979445e-06,2.475710154403717,0.2709427601066392,0.17867360539734364,1.9568657495207682
1.893236668609463,2.059662391522081,0.08,3.67145227344791,5.177638987053464e-06,2.4940578165805842,0.28685653370826536,0.18007668014615774,1.9470989543789643
1.9482198805153426,2.103204792387076,0.12,3.7815958416513475,5.208050867019353e-06,2.5081243207844195,0.31985522164481295,0.19600427370518447,1.9416930955828948
2.137744036694706,2.2265943204234793,0.2,3.8950437169008882,5.144208163506679e-06,2.510421084370407,0.41763218427733567,0.24318127322942018,1.9425418325083499
1.8351458934182285,2.165526204928927,0.1,4.011895028407915,5.42322447246734e-06,2.5010760542213277,0.34062717561804645,0.20460148196667433,1.937650629423949
1.7578146701872428,2.036223295651254,0.06,4.132251879260153,3.9816311017457255e-06,2.4818330884961175,0.2823948802656444,0.18946302983909846,1.9234386134878452
1.9193434651395387,2.22576499066581,0.18,4.2562194356379575,5.3720008299007805e-06,2.509800596188201,0.3838702442612314,0.2345065015181899,1.9239038377818396
1.7786692411320817,2.170406416675336,0.16,4.383906018707096,4.901100875554856e-06,2.505399787997518,0.34234698866252805,0.21392729114741088,1.9019269340910387
1.5910605033914098,2.1529720779378794,0.08,4.515423199268309,5.598962481053644e-06,2.513338985213048,0.34199637780679537,0.20640901491045952,1.8897002020857223
1.7574777028461306,2.1731955195815518,0.08,4.650885895246358,5.924984731372457e-06,2.4996439632484546,0.3126624367258325,0.19394391112029552,1.8753691961121166
1.5700416742367953,2.146169634242614,0.14,4.790412472103749,5.070521256439396e-06,2.5100326633394423,0.3083468722374664,0.19487676557153463,1.8589856807148255
1.6083926910744133,2.1381224677587567,0.1,4.934124846266862,5.404409636186329e-06,2.4737864823578,0.30128679377947304,0.19062720639631153,1.8430845111859404
1.6723737386575983,2.1185834065944764,0.12,5.082148591654867,6.151833257575377e-06,2.481987943130659,0.32330508932034796,0.19499972634017468,1.8374974027527144
1.8705328471741178,2.158687502675717,0.2,5.234613049404514,5.0166713888393094e-06,2.4980378204740408,0.37723965161468553,0.22767475586384534,1.8368407682152657
1.6023115607120624,2.2154736369654926,0.12,5.391651440886649,5.706299563864899e-06,2.515243646590713,0.3309351060392629,0.2054568173363805,1.8149234450036378
