step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,policy_loss,value_loss,entropy,kl,clipfrac,early_stopped,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std
5,0.456,2.1338669352174104,2.1459334330251605,0.08,1.1940522965290001,2.1500753686065583,0.3181977059502069,0.20507474804244022,0.0340577482407315,2.546513190823384e-05,3.237907904962791e-05,4.723290484051607e-06,2.4975668159015347,2.5088767145661506,3.121479256799684,2.878302135280723,0.4965432327985764,0.19977411303669215,1.0000000036880374,0.01612556526454919,-0.0039482264564516464,-1.0374933481216433e-10,0.08,0.04267733870434821,,,,,,,,,,,,,,,,,,,,,,
5,0.46,,,,,,,,,,,,,,,,,,,,,,,,-0.014889394119381904,0.47113543152809145,0.9255054116249084,0.001904761904761905,,,,,,,,,,,,,,,,,,
6,0.529,2.3406534273133475,2.17375057506633,0.14,1.2298738654248702,2.176869131539165,0.3926213615728786,0.16508346542546126,0.027330878728140898,4.4975242028584385e-05,5.83296320737728e-05,4.912071893019131e-06,2.4976875308352273,2.4887016035283187,3.7089076472958324,3.1288850096822722,0.5009895670413971,0.2322671103104949,1.000000002924353,0.016326518486543734,-0.0032634498511492234,-8.91275703907013e-11,0.14,0.04681306854626694,,,,,,,,,,,,,,,,,,,,,,
6,0.532,,,,,,,,,,,,,,,,,,,,,,,,0.02279611900448799,0.4793625771999359,0.9282010912895202,0.00380952380952381,,,,,,,,,,,,,,,,,,
7,0.6,2.2140713033144284,2.1787906660973424,0.16,1.2667700813876164,2.1300240898920357,0.3404301053038699,0.17362092936054577,0.02800087541376298,3.7102244627505845e-05,4.783430354756913e-05,4.906067867315988e-06,2.513963416690016,2.489207363901563,2.7789131696674088,2.6646136852427436,0.4914381915330887,0.21143982373178005,1.0000000102259219,0.01597518067419027,-0.00344375448804049,-1.198612153530121e-10,0.16,0.04428142606628857,,,,,,,,,,,,,,,,,,,,,,
7,0.603,,,,,,,,,,,,,,,,,,,,,,,,-0.007893403340131045,0.4549544095993042,0.9423902750015258,0.005714285714285715,,,,,,,,,,,,,,,,,,
8,0.669,2.229052117344096,2.184375271791426,0.1,1.304773183829245,2.1831963727357255,0.30820123174135644,0.18353103626156408,0.029941742500969353,5.611264743075506e-05,7.321278295949288e-05,4.81224084454161e-06,2.504401186304889,2.516561458370776,3.2236228973339793,3.6025160111292522,0.5035669058561325,0.19910691721364857,1.0000000008754433,0.01637397279551794,-0.0037929303584839998,-9.015202522277836e-11,0.1,0.04458104234688191,,,,,,,,,,,,,,,,,,,,,,
8,0.67,,,,,,,,,,,,,,,,,,,,,,,,0.011010935343801976,0.4746518790721893,0.9056163549423217,0.0,,,,,,,,,,,,,,,,,,
9,0.734,2.0240513012733796,2.168342874739621,0.06,1.3439163793441222,2.0585571911619063,0.22799290896856436,0.20285921662795248,0.03416802918273285,3.608852328817158e-05,4.642407870882791e-05,5.081857026202605e-06,2.5251614136242977,2.5294587561869553,2.7923372402696662,3.540921999707137,0.5008925855159759,0.14931280840188266,0.9999999961256981,0.015439178933714303,-0.00445815282219249,-8.605420589447024e-11,0.06,0.04048102602546761,,,,,,,,,,,,,,,,,,,,,,
9,0.739,,,,,,,,,,,,,,,,,,,,,,,,-0.027275945479050278,0.47152807712554934,0.9288029432296753,0.00380952380952381,,,,,,,,,,,,,,,,,,
10,0.865,2.305060196841421,2.180771722203421,0.18,1.384233870724446,2.122732394869543,0.34936338125889427,0.14277197238790768,0.020978157408049185,3.660992272067159e-05,4.730006305420209e-05,4.539501720080056e-06,2.5270451929154776,2.5039782000754855,3.141213677592516,3.0582023344422584,0.5078137397766114,0.22664992839097978,1.0000000057369471,0.015920492961521572,-0.0028192889349136535,-8.977949619293215e-11,0.18,0.04610120393682843,,,,,,,,,,,,,,,,,,,,,,
10,0.87,,,,,,,,,,,,,,,,,,,,,,,,0.022966434014961123,0.4847717463970184,0.9293733477592468,0.001904761904761905,0.05494711152277887,0.13775190524756908,96.49431228637695,0.0702870711684227,0.44140625,1.0,,,,,,,,,,,,
11,0.945,2.2577471688803605,2.187186342759833,0.18,1.4257608868461793,2.1107448839425396,0.3171335080026107,0.17272941466890918,0.028359681557290024,3.792936044630572e-05,4.87734251657478e-05,5.397166287979488e-06,2.49335417222549,2.5388718085483277,3.777960809319804,3.3889069930470193,0.49444967150688174,0.19607738967984914,0.999999991953373,0.015830586629569047,-0.003925643177456025,-7.450580596923828e-11,0.18,0.04515494337760721,,,,,,,,,,,,,,,,,,,,,,
11,0.949,,,,,,,,,,,,,,,,,,,,,,,,0.0313383782748133,0.49133665561676027,0.92950279712677,0.001904761904761905,,,,,,,,,,,,,,,,,,
12,1.012,2.1866209932920353,2.187142854339233,0.12,1.4685337134515648,2.097072017590428,0.30161135835792385,0.1796624059058024,0.029777925606749845,4.7827927565596476e-05,6.217960528443782e-05,4.772894409072436e-06,2.4909741094364093,2.5045602947481367,2.77576527085895,3.831757178888472,0.4982344347238541,0.1917794154584408,1.0000000075623392,0.015728040131928214,-0.0042456201621519215,-1.0393559932708741e-10,0.12,0.043732419865840706,,,,,,,,,,,,,,,,,,,,,,
12,1.016,,,,,,,,,,,,,,,,,,,,,,,,0.006863577198237181,0.49678810238838195,0.9251899361610413,0.001904761904761905,,,,,,,,,,,,,,,,,,
13,1.08,2.1402516652967982,2.183793483693345,0.1,1.512589724855112,2.1619253689705507,0.31125675322672497,0.19136832364302783,0.03172829356189299,2.988662300106186e-05,3.826695147789683e-05,4.745637570556932e-06,2.4603539678773747,2.503605457589904,4.06547674548154,3.0817209334957187,0.5018380832672119,0.19859513252973557,0.999999999217689,0.01621444026727913,-0.004659406876592809,-8.475035429000856e-11,0.1,0.04280503330593596,,,,,,,,,,,,,,,,,,,,,,
13,1.082,,,,,,,,,,,,,,,,,,,,,,,,0.01289699152112007,0.4752828121185303,0.9361474752426148,0.00380952380952381,,,,,,,,,,,,,,,,,,
14,1.16,1.9396082030333774,2.1675144649826805,0.02,1.5579674166007653,2.0899387502583497,0.27649766257961184,0.21586549030559912,0.03393105474526258,3.4734753914380594e-05,4.5195912578644925e-05,3.351277921587604e-06,2.5004193060652025,2.4860312143114576,2.8676494875833702,2.984804036963132,0.4971976292133331,0.19041545882821084,1.000000006146729,0.015674540626937624,-0.005132376476118047,-9.015202522277833e-11,0.02,0.03879216406066756,,,,,,,,,,,,,,,,,,,,,,
14,1.162,,,,,,,,,,,,,,,,,,,,,,,,0.03134968224912882,0.47406593561172483,0.941919457912445,0.00380952380952381,,,,,,,,,,,,,,,,,,
15,1.229,2.1973809976483447,2.1693811232742846,0.08,1.6047064390987884,2.07133221344333,0.3137664343183163,0.16189165325479404,0.024630627842615552,2.727725475002553e-05,3.4847013071307735e-05,4.567979786178889e-06,2.502081020139736,2.511952769191646,2.5468781841143238,3.2859368384755214,0.49895510971546175,0.19614887274801732,0.9999999976530671,0.015534991600824976,-0.0038373715629214634,-8.493661880493164e-11,0.08,0.0439476199529669,,,,,,,,,,,,,,,,,,,,,,
15,1.233,,,,,,,,,,,,,,,,,,,,,,,,0.007273752987384796,0.46370345950126646,0.9296285390853882,0.001904761904761905,,,,,,,,,,,,,,,,,,
16,1.296,1.9579699039218024,2.1569451691947266,0.04,1.652847632271752,2.1224629785054434,0.3146493650313642,0.20259935324100206,0.03121489429650581,3.594931952036921e-05,4.6460614696271564e-05,4.415433992662151e-06,2.5063820669983143,2.5094167345518885,3.0012258425947174,3.0352818314490264,0.5071842610836029,0.19875846840441228,0.9999999953433871,0.015918472338790825,-0.005009074187339092,-7.301568984985353e-11,0.04,0.03915939807843604,,,,,,,,,,,,,,,,,,,,,,
16,1.301,,,,,,,,,,,,,,,,,,,,,,,,-0.014049278385937215,0.4631906867027283,0.9266508221626282,0.001904761904761905,,,,,,,,,,,,,,,,,,
17,1.363,2.1710184206405274,2.157727016497271,0.16,1.7024330612399046,2.115099466493022,0.32902868859665974,0.16831234661539238,0.025367598335705736,4.910123395427128e-05,6.399904290593076e-05,4.407807099292848e-06,2.5079083092796095,2.486483475261112,3.3977856179774673,2.656642155496024,0.49628199338912965,0.20688790779560803,1.0000000073760749,0.015863245998697664,-0.0041928774845592055,-1.0132789611816407e-10,0.16,0.043420368412810564,,,,,,,,,,,,,,,,,,,,,,
17,1.368,,,,,,,,,,,,,,,,,,,,,,,,2.887602895498276e-05,0.48830981850624083,0.9334089398384094,0.00380952380952381,,,,,,,,,,,,,,,,,,
18,1.43,2.064217515271272,2.152805463801166,0.1,1.7535060530771018,2.149320118575299,0.34589506372523865,0.18974266877102694,0.0313407357424345,3.736691090046655e-05,4.8493163821303174e-05,3.988152137956648e-06,2.5188197849786658,2.4995555600659216,2.961454604641946,2.823221487523403,0.5009538251161575,0.21826213330030442,1.0000000092759729,0.016119900889314743,-0.005335550469150367,-1.1473894119262697e-10,0.1,0.04128435030542543,,,,,,,,,,,,,,,,,,,,,,
18,1.434,,,,,,,,,,,,,,,,,,,,,,,,0.028953294456005096,0.45962607860565186,0.9123155355453492,0.0,,,,,,,,,,,,,,,,,,
19,1.499,2.043869269176658,2.147358654069941,0.12,1.806111234669415,2.0831469428479377,0.3342394133805937,0.19968785357496846,0.03562130052998965,2.7078123953959673e-05,3.491832316009237e-05,3.557526335561562e-06,2.5007423928602934,2.5223484825828613,3.269653865744102,3.5540362474190474,0.49411881566047666,0.2252625224366784,1.0000000027939677,0.01562360207135953,-0.006246216609781543,-7.804483175277711e-11,0.12,0.04087738538353316,,,,,,,,,,,,,,,,,,,,,,
19,1.501,,,,,,,,,,,,,,,,,,,,,,,,-0.019428083393722772,0.4746348440647125,0.9119876742362976,0.0,,,,,,,,,,,,,,,,,,
20,1.64,1.8917039513318514,2.1313402238045804,0.04,1.8602945717094976,2.0805072697896625,0.24549869395702043,0.22828489634788518,0.03886651775405823,4.4639133551728355e-05,5.8261797435550464e-05,3.7711419002620522e-06,2.5182230049615706,2.515181945135657,2.893657174100743,2.9676417467703753,0.5024961823225021,0.1700059987232089,0.9999999967589974,0.015603804523422471,-0.007019725436808286,-5.997717380523682e-11,0.04,0.03783407902663702,,,,,,,,,,,,,,,,,,,,,,
20,1.644,,,,,,,,,,,,,,,,,,,,,,,,-0.0065953369252383705,0.4783788979053497,0.9248888373374939,0.001904761904761905,-0.05023884307593107,0.04181209090165794,96.52371168136597,0.04979270324110985,0.455078125,1.0,,,,,,,,,,,,
21,1.71,1.9900125919252685,2.1220908182119333,0.1,1.9161034088607827,2.0809912809713462,0.32310806995650504,0.1928274561888281,0.032560341617437205,5.0586722454565566e-05,6.627987005570089e-05,3.5072796511596067e-06,2.5310891082427256,2.5259285642655755,3.03495952275513,2.7974658865795035,0.5028700304031372,0.21439724355936052,1.0000000000745057,0.015607434607285102,-0.006057182676392528,-9.238719940185548e-11,0.1,0.03980025183850537,,,,,,,,,,,,,,,,,,,,,,
21,1.714,,,,,,,,,,,,,,,,,,,,,,,,0.005779681447893381,0.4774672627449036,0.9255617976188659,0.001904761904761905,,,,,,,,,,,,,,,,,,
22,1.772,1.9293985912814913,2.108062649446304,0.12,1.9735865111266062,2.106389661371904,0.302942752465332,0.22182745661414582,0.04023765367951673,3.05799312598387e-05,3.972295311100571e-05,3.150865706337637e-06,2.482713085672129,2.4236851777673776,2.9479648857031497,2.934914539265142,0.5121811956167222,0.20339113879948856,1.0000000062584877,0.01579792246028928,-0.007709950537988165,-9.667128324508667e-11,0.12,0.03858797182562984,,,,,,,,,,,,,,,,,,,,,,
22,1.775,,,,,,,,,,,,,,,,,,,,,,,,0.012481318600475789,0.4853330492973328,0.9355822086334229,0.009523809523809525,,,,,,,,,,,,,,,,,,
23,1.84,2.172568394428557,2.1104559848418987,0.12,2.0327941064604045,2.0680974067676376,0.33207314660491605,0.1685113409979122,0.028168831466390768,3.727331281832068e-05,4.844732033030098e-05,3.751290282379779e-06,2.5110476311924463,2.522211134443392,2.9866030344575893,3.2460701340059934,0.5066258984804154,0.22097986912354828,0.9999999958463013,0.015510730550757284,-0.005559362581626752,-8.055940270423891e-11,0.12,0.043451367888571124,,,,,,,,,,,,,,,,,,,,,,
23,1.84,,,,,,,,,,,,,,,,,,,,,,,,0.018585997468835557,0.461179131269455,0.9122562885284424,0.0,,,,,,,,,,,,,,,,,,
24,1.905,1.7940329036069702,2.0991577925519698,0.06,2.0937779296542165,2.049254888659523,0.2450096097691728,0.21638159231108697,0.03438003621542448,4.072431624964777e-05,5.295209924379041e-05,4.040967267219895e-06,2.515167193204108,2.4868919001612677,3.3239012718532717,3.278125565629716,0.501191880106926,0.16512294379994275,1.00000000635162,0.015369411664946426,-0.006988753499861016,-9.294599294662476e-11,0.06,0.035880658072139415,,,,,,,,,,,,,,,,,,,,,,
24,1.905,,,,,,,,,,,,,,,,,,,,,,,,0.005099280923604965,0.4850900053977966,0.9423733830451966,0.00380952380952381,,,,,,,,,,,,,,,,,,
25,1.971,1.8995102011135967,2.0874399558467793,0.06,2.1565912675438432,2.008278436298718,0.2576849063085486,0.20930577225017738,0.03496972661468988,2.53196813224207e-05,3.269341869773577e-05,3.1984691964754604e-06,2.5193398726103142,2.510867902780118,2.872340466275028,2.984079439963145,0.4972754263877869,0.18445206161588432,0.999999999627471,0.015062088272240384,-0.007321884179187933,-7.078051567077637e-11,0.06,0.037990204022271934,,,,,,,,,,,,,,,,,,,,,,
25,1.974,,,,,,,,,,,,,,,,,,,,,,,,-0.0027855873107910157,0.46120442152023317,0.9177031874656677,0.0,,,,,,,,,,,,,,,,,,
26,2.035,1.8519092702484785,2.0630027479935356,0.08,2.2212890055701586,2.0716790386834987,0.2881111554795279,0.20576626562679892,0.033615119451891835,3.331730001942787e-05,4.329702647497916e-05,3.3781206527740224e-06,2.464578489834245,2.51432425777621,3.8487439971826114,2.8423683470007433,0.4886325412988663,0.19638106431812047,0.9999999936670065,0.01553759279012624,-0.007249407306739311,-7.841736078262329e-11,0.08,0.03703818540496957,,,,,,,,,,,,,,,,,,,,,,
26,2.04,,,,,,,,,,,,,,,,,,,,,,,,0.007982300035655499,0.4674219012260437,0.9056706905364991,0.0,,,,,,,,,,,,,,,,,,
27,2.102,1.9956313284317944,2.052080749249404,0.14,2.2879276757372633,2.0543562625789455,0.2862234339436367,0.1795804905312027,0.02923998314841937,3.696114715677216e-05,4.790230631169276e-05,4.137669692010344e-06,2.5272506298543442,2.4601791093736414,3.3270326179724106,3.989057390526172,0.5058970677852631,0.1894354271516204,1.0000000014156103,0.015407671969342096,-0.006495045309064067,-9.16421413421631e-11,0.14,0.03991262656863588,,,,,,,,,,,,,,,,,,,,,,
27,2.104,,,,,,,,,,,,,,,,,,,,,,,,0.020503096003085374,0.47147524952888487,0.9220144867897033,0.00380952380952381,,,,,,,,,,,,,,,,,,
28,2.167,2.070606827929334,2.0441584847786656,0.06,2.3565655060093813,2.1643983194153056,0.37921357362569913,0.1741168179127884,0.02653427738637214,6.117811339752352e-05,8.01685421388611e-05,4.20682717351076e-06,2.5112454436591936,2.484892132814787,3.431990990173649,2.7042580272965098,0.4980700308084488,0.24055846519768237,0.9999999993667007,0.01623298739561479,-0.006070850758797024,-7.82310962677002e-11,0.06,0.04141213655858667,,,,,,,,,,,,,,,,,,,,,,
28,2.172,,,,,,,,,,,,,,,,,,,,,,,,-0.016739288065582513,0.47880258560180666,0.9115244269371032,0.0,,,,,,,,,,,,,,,,,,
29,2.236,2.1494008123637283,2.0504259603331834,0.1,2.4272624711896627,2.1709420238894364,0.3639415454155837,0.16845392704711787,0.02776943320005366,2.999588840587514e-05,3.848538918535794e-05,4.5273860674267475e-06,2.4972763513715477,2.514591080728191,2.7432476218678823,3.4626578155720114,0.49534157693386077,0.2267418537288904,1.0000000013411046,0.016282065179170774,-0.006544048840067815,-9.182840585708619e-11,0.1,0.04298801624727456,,,,,,,,,,,,,,,,,,,,,,
29,2.24,,,,,,,,,,,,,,,,,,,,,,,,-0.005053805932402611,0.4683261811733246,0.9172129392623901,0.0,,,,,,,,,,,,,,,,,,
30,2.373,1.9817279660508011,2.0342593487936522,0.12,2.5000803453253524,2.063316754909175,0.32277247302073947,0.1784493371878545,0.029211164139766422,5.0661062572989496e-05,6.626093850104262e-05,3.8614347888301e-06,2.486742106037623,2.5228207424737095,3.8493376091109566,3.4239933005643297,0.504410690665245,0.21422780998051166,1.0000000029802323,0.015474875661818814,-0.007090316245621632,-9.518116712570193e-11,0.12,0.03963455932101602,,,,,,,,,,,,,,,,,,,,,,
30,2.373,,,,,,,,,,,,,,,,,,,,,,,,0.014782222919166088,0.47042316198349,0.9414995789527894,0.00761904761904762,-0.043491726741194725,0.08984398958273232,96.55703926086426,0.05830223485827446,0.3662109375,1.0,,,,,,,,,,,,
31,2.443,1.818011612691506,2.0122725709842095,0.1,2.5750827556851132,2.0596101529488724,0.3038760625868109,0.201777566165153,0.03234633582942523,3.7370436367076075e-05,4.869207066169313e-05,3.4055334832249112e-06,2.497920170617816,2.5067692992980413,3.0585116009989473,3.5933630067235423,0.504717019200325,0.20649660062044858,0.999999990016222,0.015447076147116543,-0.00808684384504392,-4.824250936508179e-11,0.1,0.036360232253830116,,,,,,,,,,,,,,,,,,,,,,
31,2.448,,,,,,,,,,,,,,,,,,,,,,,,0.008098189532756806,0.49584272503852844,0.9482632398605346,0.005714285714285715,,,,,,,,,,,,,,,,,,
32,2.513,1.852710582485658,1.9955770504438906,0.1,2.6523352383556666,2.0755114614759083,0.30131471137420746,0.207842897301393,0.034026573253517364,4.778790305855456e-05,6.260158993834133e-05,3.3468424191943103e-06,2.518982269013325,2.5108461424763395,3.136036417458371,2.97871038213662,0.5058098042011261,0.20564178999513388,1.0000000042840838,0.015566335961069308,-0.008762124202018886,-1.0933727025985718e-10,0.1,0.037054211649713155,,,,,,,,,,,,,,,,,,,,,,
32,2.517,,,,,,,,,,,,,,,,,,,,,,,,0.03624025112949312,0.4782906949520111,0.938799786567688,0.00380952380952381,,,,,,,,,,,,,,,,,,
33,2.583,1.9139872216917333,1.9842638282636376,0.08,2.7319052955063365,2.0258299471309305,0.28191150192197684,0.18866819201780596,0.0326654789133377,5.465602765905021e-05,7.171531399857322e-05,3.478168640481127e-06,2.514248611091797,2.5056569244568454,3.607932199967708,3.3950565903248546,0.49777403712272644,0.1904704140126705,1.0000000020302833,0.015193724603481982,-0.008663980079960956,-8.968636393547059e-11,0.08,0.03827974443383466,,,,,,,,,,,,,,,,,,,,,,
33,2.59,,,,,,,,,,,,,,,,,,,,,,,,0.00474642664194107,0.4728447496891022,0.9306282997131348,0.001904761904761905,,,,,,,,,,,,,,,,,,
34,2.652,1.7178234884997905,1.9731745925369584,0.04,2.8138624543715265,2.0687774713617104,0.2246342966687225,0.2182485462380626,0.036272711123857666,3.994438990036379e-05,5.18810523907308e-05,4.134402429262779e-06,2.501297813852027,2.4928643525150314,3.4120469266555076,2.981285426148871,0.4979842287302017,0.1484019758924842,1.0000000091269612,0.015515831035212828,-0.009909361160163836,-1.05053186416626e-10,0.04,0.03435646976999581,,,,,,,,,,,,,,,,,,,,,,
34,2.655,,,,,,,,,,,,,,,,,,,,,,,,0.015152478963136673,0.4585119247436523,0.9218114018440247,0.0,,,,,,,,,,,,,,,,,,
35,2.72,1.8013224816055886,1.9533716667348202,0.02,2.8982783280026725,2.0400341125818953,0.24083597487905617,0.1923352637125726,0.03029219176967329,2.3288501454905633e-05,2.961581930209193e-05,4.30654791334673e-06,2.5207160151820185,2.531928267859601,2.9099535613983893,3.511793009250728,0.4944069766998291,0.1638651905953884,1.0000000068172812,0.015300255844364216,-0.008523806108130584,-1.0412186384201051e-10,0.02,0.036026449632111775,,,,,,,,,,,,,,,,,,,,,,
35,2.72,,,,,,,,,,,,,,,,,,,,,,,,0.022748866812617053,0.48809348940849306,0.9490984439849853,0.005714285714285715,,,,,,,,,,,,,,,,,,
36,2.79,1.9753812998237759,1.9542422365299188,0.06,2.9852266778427525,2.1283498477328684,0.3673585859158343,0.18357120003360766,0.030897646023169703,3.6928211434337835e-05,4.795555485903056e-05,3.846181160259718e-06,2.4753871110771684,2.5187595827687908,3.1435856941291047,3.4252374758752,0.4951211643218994,0.23752865690737962,0.9999999977275729,0.015962623857996513,-0.00895499778552507,-7.599592208862307e-11,0.06,0.039507625996475525,,,,,,,,,,,,,,,,,,,,,,
36,2.793,,,,,,,,,,,,,,,,,,,,,,,,0.0024942373856902122,0.48482962846755984,0.9433743596076966,0.00380952380952381,,,,,,,,,,,,,,,,,,
37,2.855,1.9012764117738092,1.9407551360865827,0.12,3.074783478178035,2.1359999031387353,0.34082873519368045,0.18901274207529437,0.03096740031846502,3.149861295951473e-05,4.052117363672996e-05,4.430930927868988e-06,2.5381330263634476,2.529137474222992,3.1684197752207024,2.990352924225621,0.49954196095466613,0.21207862794399263,1.00000000115484,0.016019999273540517,-0.009244470957411792,-8.065253496170046e-11,0.12,0.03802552823547619,,,,,,,,,,,,,,,,,,,,,,
37,2.86,,,,,,,,,,,,,,,,,,,,,,,,-0.023744490928947926,0.46680166721343996,0.9251987338066101,0.0,,,,,,,,,,,,,,,,,,
38,2.93,1.9737181441143545,1.9362301675287372,0.08,3.1670269825233763,2.07686264360302,0.33197665230972795,0.17039375721878394,0.026350170371908302,3.173099470382817e-05,4.111743017332931e-05,3.571688295324733e-06,2.472056368969924,2.516508503531973,2.3567508354887035,3.1576086488191355,0.5058889210224151,0.22303190603852271,0.999999999590218,0.015576469827022654,-0.008102106850672001,-9.406358003616335e-11,0.08,0.039474362882287076,,,,,,,,,,,,,,,,,,,,,,
38,2.935,,,,,,,,,,,,,,,,,,,,,,,,-0.026141483103856444,0.4701499164104462,0.9166921138763428,0.001904761904761905,,,,,,,,,,,,,,,,,,
39,2.998,2.211757517485091,1.9446245799441588,0.18,3.2620377919990777,2.1443579949855684,0.37966319204331533,0.14244072197016633,0.023200100861787473,2.255505477800364e-05,2.860668287069634e-05,4.400170499925559e-06,2.510648592126996,2.461943739563416,3.0263885876712546,3.080774518492012,0.5013943284749984,0.2369879748299718,0.9999999914690852,0.016082684962391763,-0.007347534542654478,-7.003545761108399e-11,0.18,0.044235150349701824,,,,,,,,,,,,,,,,,,,,,,
39,3.003,,,,,,,,,,,,,,,,,,,,,,,,0.0038987428415566683,0.456408429145813,0.9344836473464966,0.00380952380952381,,,,,,,,,,,,,,,,,,
40,3.141,1.5735118782309432,1.9287149762891136,0.08,3.35989892575905,2.13780785930232,0.2542950893852155,0.24135744591455083,0.04311207352928527,5.016882249988853e-05,6.537484887248203e-05,4.55074338210806e-06,2.5169917200178102,2.511771923563182,3.3468004030802208,3.284516175380336,0.500645956993103,0.16696880899369718,0.9999999894946814,0.0160335589447674,-0.014063321314397161,-6.575137376785279e-11,0.08,0.031470237564618864,,,,,,,,,,,,,,,,,,,,,,
40,3.146,,,,,,,,,,,,,,,,,,,,,,,,-0.009816708974540234,0.48933845162391665,0.9583910465240478,0.009523809523809525,-0.04897776944562793,0.038424907019361854,96.58108139038086,0.06233043223619461,0.3984375,1.0,,,,,,,,,,,,
