episode_return,sum_rate,qos_satisfied,qos_lambda,h_eff_abs_T,phase_entropy_T,rate_common,common_power_frac,ma_return
1.987331242028084,2.298265522020976,0.08,1.03,4.0276322116320605e-06,2.5047895407487486,0.374363290367491,0.23335994863882661,1.987331242028084
1.8291505990713157,2.0280085203604896,0.04,1.0609,3.591261670048337e-06,2.5273401502530124,0.1981553812647712,0.13328983986750245,1.9082409205496997
1.9634053961255493,2.0740993361287603,0.06,1.092727,3.0364431145515935e-06,2.48623202034057,0.25553547964558004,0.18220130048692226,1.926629079074983
2.055618893116516,2.0139294545873176,0.06,1.1255088100000001,3.148265989739742e-06,2.5266413323379715,0.28228203458999085,0.1947733661904931,1.958876532585366
1.946045092189155,2.0098293960720675,0.04,1.1592740743,2.9718352332728046e-06,2.516019371436507,0.25338415379742074,0.18163726344704628,1.956310244506124
2.0708958058052476,2.1711229937868866,0.06,1.1940522965290001,4.222884076867914e-06,2.498604737717554,0.30243944218257557,0.19907488944008947,1.9754078380559779
2.1170158352784805,2.345866786102588,0.06,1.2298738654248702,4.389615375212642e-06,2.506870081877645,0.42591992863648626,0.2577850438281894,1.9956375519449066
2.00487815453291,2.2167840946026636,0.06,1.2667700813876164,4.299011114804521e-06,2.478139462807682,0.3356997324209188,0.2050294309668243,1.9967926272684071
1.9870811653068499,2.2827871176893297,0.04,1.304773183829245,4.176047121985003e-06,2.4978296289716497,0.3994521104362554,0.24955956108868121,1.9957135759393454
1.9654832647277722,2.1534939031250255,0.04,1.3439163793441222,4.493369694377516e-06,2.5247647239747626,0.28334877899174993,0.1749317598156631,1.992690544818188
1.9280512089516366,2.156240776597789,0.04,1.384233870724446,3.945110878173985e-06,2.495149619849239,0.26358046258030954,0.17335319347679615,1.9868142415575925
2.010772059011495,2.2236652836545696,0.08,1.4257608868461793,4.820960513128465e-06,2.5068186213560257,0.31044998027392157,0.18556456366553903,1.9888107263454176
1.9680258126154457,2.258745620043577,0.1,1.4685337134515648,4.346274797505631e-06,2.5044761453743094,0.32474409303304463,0.2025193398911506,1.9872118868277273
1.8152096096414017,2.14942971870999,0.04,1.512589724855112,4.2190014366284115e-06,2.479996372887646,0.24714229473175084,0.16046623472124338,1.974926009885847
1.751955594956624,2.065742256230159,0.08,1.5579674166007653,2.912141702420585e-06,2.476248985658216,0.2538370883114651,0.17617431823164226,1.9600613155572322
1.8626107380614283,2.174469064696207,0.08,1.6047064390987884,4.077536329665453e-06,2.485509560847523,0.2822989458911809,0.1769965078495443,1.9539706544637445
2.049786719727707,2.16903226051574,0.12,1.652847632271752,3.85350688434656e-06,2.528343621854237,0.3543703246262232,0.22211232705041767,1.9596068935969186
1.756183384622937,2.1682814764910194,0.0,1.7024330612399046,3.946900941863317e-06,2.4924562381288196,0.2597719012833096,0.16865561136975885,1.9483055875428086
1.7116045989162303,2.1486799393826557,0.04,1.7535060530771018,3.3939157776303714e-06,2.5095516568323415,0.24567990422097372,0.1698143699578941,1.9358476407729888
1.81976279011556,2.1538636321542333,0.06,1.806111234669415,3.1710509978066303e-06,2.4904903483657845,0.30586560347047426,0.20789569782093167,1.9300433982401173
1.7079472491016658,2.0751951839931366,0.02,1.8602945717094976,3.332987113669804e-06,2.5180169288042515,0.2239865159629262,0.15243085691705346,1.9160741985937964
1.7973665592954953,2.1483640967643125,0.08,1.9161034088607827,2.9753666074102405e-06,2.521805440988198,0.23465642719603882,0.17460457375273108,1.9144849966050057
1.5414161601266743,2.0352943607620992,0.02,1.9735865111266062,2.734089475035691e-06,2.4733804349201196,0.2949815872796597,0.2142819310352206,1.8933855348050617
1.6996795531258504,2.0929232433031926,0.02,2.0327941064604045,3.2417492927495906e-06,2.5189947149975005,0.2586878565787935,0.18029021503403783,1.8755885678055282
1.6817587458014298,2.109694921481994,0.06,2.0937779296542165,3.5611642932699768e-06,2.490461979909387,0.26983023242786425,0.17941168608143926,1.8623742504861418
1.7494861813661713,2.048951697481134,0.06,2.1565912675438432,2.7320723183721086e-06,2.5064131900182365,0.33169891659290834,0.2435611892864108,1.8463037692641884
1.6003673865886963,2.065107414192364,0.02,2.2212890055701586,2.910620261436207e-06,2.4937437104725904,0.24930288263689498,0.17942549953237175,1.8204713468296991
1.6032063973442607,2.187310643150307,0.04,2.2879276757372633,3.601580217915593e-06,2.484267151825034,0.2726298979945235,0.1797228723950684,1.8003877589702664
