episode_return,sum_rate,qos_satisfied,qos_lambda,h_eff_abs_T,phase_entropy_T,rate_common,common_power_frac,ma_return
2.3601552021922196,2.1533640470236635,0.18,1.03,5.3963864114675356e-06,2.4347343071918486,0.35698404329955735,0.21344333117827774,2.3601552021922196
2.235136703218189,2.070696964147857,0.08,1.0609,3.98163999661471e-06,2.4899476453316254,0.300690720529612,0.1933636289089918,2.297645952705204
2.207220532224651,2.011183645931786,0.08,1.092727,4.278010589747789e-06,2.511459693801418,0.25318065538445195,0.16793603952974082,2.267504145878353
2.125219999064217,2.0535872607402976,0.08,1.1255088100000001,4.258581135331551e-06,2.5081739484283507,0.26970204620760646,0.17632955439388753,2.231933109174819
2.193229669425331,2.1663417165782617,0.12,1.1592740743,4.501821884107507e-06,2.510618968352256,0.37284871436654676,0.22405933734029532,2.2241924212249216
2.2308405591748355,2.102790058283291,0.1,1.1940522965290001,4.959651600288513e-06,2.49683803565125,0.2771934669723668,0.17551289878785611,2.225300444216574
2.1485358456245613,2.1934397405888806,0.08,1.2298738654248702,6.623502762454494e-06,2.4930289034982223,0.30761923784971,0.18941125608980655,2.2143340729891436
2.196361507111392,2.153006568893428,0.14,1.2667700813876164,4.181435164824451e-06,2.508505804958257,0.3520564522692283,0.2232579392194748,2.2120875022544246
1.9502759807377905,2.129538127457621,0.08,1.304773183829245,3.7659049905883435e-06,2.478578466142972,0.28497207438927646,0.18901670537889004,2.1829973331970205
2.148116198518534,2.081830886373032,0.08,1.3439163793441222,4.403956746291113e-06,2.51668036847334,0.2901332923245609,0.1863385459035635,2.179509219729172
2.0794781579245267,2.1090024799514206,0.1,1.384233870724446,5.426471452877266e-06,2.4908146954072152,0.2863237998397037,0.18017290994524957,2.1704154868378405
2.2342401833585015,2.2099647690646735,0.12,1.4257608868461793,5.076759417603267e-06,2.506971981673384,0.3445950844099634,0.21234087266027926,2.1757342115478955
2.0619361532140656,2.1405508577097017,0.14,1.4685337134515648,4.486824581586691e-06,2.5261146134351415,0.2633215680050458,0.17227050848305225,2.1669805147529857
2.0962179770645806,2.1079070559770825,0.1,1.512589724855112,5.583057555901804e-06,2.519842644349191,0.27741643030082025,0.17551818009465933,2.161926047775242
2.1460933107007087,2.0962299473735366,0.12,1.5579674166007653,4.646878980420115e-06,2.513785302506514,0.3222974250309151,0.19970568597316743,2.1608705319702737
2.0383551029753098,2.119900272227321,0.14,1.6047064390987884,4.524506074015387e-06,2.513509350909233,0.30502424244243104,0.18996638905256988,2.1532133176580883
2.1666027302959505,2.119179515654328,0.12,1.652847632271752,5.780513941480202e-06,2.498163428434891,0.2965830085909356,0.1860752944648266,2.1540009301661978
2.096437399449546,2.186960407283425,0.1,1.7024330612399046,4.1822719323284125e-06,2.4914009954920315,0.34481126095024983,0.21890190783888103,2.150802956237495
1.9878778988327988,2.154429852026465,0.04,1.7535060530771018,4.831375186040335e-06,2.4852397394051784,0.30773283393869166,0.20009301252663136,2.1422279532161954
2.253433946481852,2.1488617943453816,0.12,1.806111234669415,4.242639478389912e-06,2.495409510872091,0.35755272796138193,0.22924418441951275,2.147788252879478
1.8551300633632262,2.1028086442061493,0.06,1.8602945717094976,5.880214407659641e-06,2.5100707947315937,0.22089061197323268,0.1398767511919141,2.1225369959380282
1.9379817954236327,2.0776394025167404,0.04,1.9161034088607827,4.149119710219386e-06,2.494877922060665,0.28266731969974024,0.18454392228275537,2.1076792505483004
2.1561287620871195,2.1009038044742065,0.14,1.9735865111266062,4.7047043638784755e-06,2.531173425100292,0.3025373336486783,0.19354916837066413,2.105124662041424
1.8469153214519007,2.127307678536446,0.1,2.0327941064604045,5.047006774354556e-06,2.536565964713581,0.2682953041683592,0.16619107652455567,2.0912094281608082
2.185587385498792,2.0794651121144883,0.1,2.0937779296542165,4.690435773503255e-06,2.5349341183406264,0.2986355129513992,0.19310183670371772,2.090827313964481
2.134481557181226,2.22580689446724,0.2,2.1565912675438432,5.282278841781513e-06,2.544508461077423,0.41168057897519783,0.24712872557342053,2.0860093638648007
2.0685979029426953,2.1491601157579465,0.16,2.2212890055701586,4.783772783998696e-06,2.4910930195389738,0.3624386749072028,0.22328654762357472,2.082012466730707
2.0621104976495483,2.1141563083074857,0.06,2.2879276757372633,4.539292937608018e-06,2.4143614068058317,0.3103871665653268,0.1959687937796116,2.075299916257615
1.9764637375248686,2.1427436502519495,0.06,2.3565655060093813,4.085437466349245e-06,2.500988743801396,0.31294640547241015,0.2046094587817788,2.076609304096969
1.832497395973097,2.109340756162416,0.12,2.4272624711896627,4.974023161127694e-06,2.522137603104051,0.2463103569823161,0.15660212837159634,2.060828363969698
2.0028329739356523,2.164286830799363,0.1,2.5000803453253524,4.885324061651621e-06,2.5140296060246214,0.33255767961943383,0.20563916001468896,2.0569961047702536
1.8637534036086798,2.119454879446949,0.08,2.5750827556851132,5.1389235111631465e-06,2.5250219319491922,0.30038569318435476,0.1896997265703976,2.038471765782763
