step,wall_time,episode_return,ma_return,qos_prob,qos_lambda,sum_rate_mean,rate_common_mean,qos_violation_l1_mean,qos_violation_l2_mean,h_eff_abs_mean_mean,h_eff_abs_R_mean,h_eff_abs_T_mean,phase_entropy_R_mean,phase_entropy_T_mean,phase_var_R_mean,phase_var_T_mean,beta_r_mean_mean,common_power_frac_mean,total_power_W_mean,reward_sr_mean,reward_qos_mean,reward_pwr_mean,qos_satisfied_mean,reward_mean,act_mean,act_std,act_abs_max,act_sat_frac,policy_loss,value_loss,entropy,kl,clipfrac,early_stopped,eval_return_mean,eval_return_std,eval_sum_rate_mean,eval_sum_rate_std,eval_qos_prob,eval_qos_prob_std,eval_rate_common_mean,eval_h_eff_abs_T_mean,eval_phase_entropy_T_mean,eval_common_power_frac_mean,eval_latency_ms_mean,eval_latency_ms_std
13,1.063,,,,,,,,,,,,,,,,,,,,,,,,-0.037664560880511996,0.47242472767829896,0.9330417275428772,0.001904761904761905,,,,,,,,,,,,,,,,,,
14,1.123,2.1460933107007087,2.1608705319702737,0.12,1.5579674166007653,2.0962299473735366,0.3222974250309151,0.18176833451740712,0.0300799232882794,2.9199132348398543e-05,3.738321680439135e-05,4.646878980420115e-06,2.5393978833047077,2.513785302506514,3.546981235298397,3.5362183098692905,0.5025695616006851,0.19970568597316743,1.0000000089779497,0.015721724605301527,-0.004549858289028141,-1.0225921869277955e-10,0.12,0.04292186621401418,,,,,,,,,,,,,,,,,,,,,,
14,1.127,,,,,,,,,,,,,,,,,,,,,,,,-0.00492564719170332,0.44538081884384156,0.9190966606140136,0.0,,,,,,,,,,,,,,,,,,
15,1.19,2.0383551029753098,2.1532133176580883,0.14,1.6047064390987884,2.119900272227321,0.30502424244243104,0.21589729801281649,0.037755281792084414,2.7904019010083617e-05,3.5697189988773026e-05,4.524506074015387e-06,2.4853656578799725,2.513509350909233,3.3736099609150973,2.936431536257934,0.504286128282547,0.18996638905256988,1.0000000048801303,0.01589925204170491,-0.005882149883664767,-9.853392839431764e-11,0.14,0.04076710205950622,,,,,,,,,,,,,,,,,,,,,,
15,1.196,,,,,,,,,,,,,,,,,,,,,,,,-0.013953671604394913,0.477588027715683,0.9469687581062317,0.00761904761904762,,,,,,,,,,,,,,,,,,
16,1.263,2.1666027302959505,2.1540009301661978,0.12,1.652847632271752,2.119179515654328,0.2965830085909356,0.1689648486264139,0.02686966003059745,2.5893530973495567e-05,3.259786998416737e-05,5.780513941480202e-06,2.528505795374953,2.498163428434891,3.1572752241005104,2.7619688589005387,0.5037322545051575,0.1860752944648266,1.0000000045448543,0.015893846367407462,-0.004311791646749508,-1.1473894119262696e-10,0.12,0.04333205460591902,,,,,,,,,,,,,,,,,,,,,,
16,1.27,,,,,,,,,,,,,,,,,,,,,,,,-0.05603985339403152,0.48733927607536315,0.9137429356575012,0.001904761904761905,,,,,,,,,,,,,,,,,,
17,1.333,2.096437399449546,2.150802956237495,0.1,1.7024330612399046,2.186960407283425,0.34481126095024983,0.18091863672175046,0.02857767945769401,4.1992341349269496e-05,5.4595697821583193e-05,4.1822719323284125e-06,2.4942943765393726,2.4914009954920315,3.0468432473349365,2.6814535139091977,0.49818414747714995,0.21890190783888103,1.0000000001117586,0.016402203054625687,-0.004723454982747064,-8.28877091407776e-11,0.1,0.04192874798899091,,,,,,,,,,,,,,,,,,,,,,
17,1.338,,,,,,,,,,,,,,,,,,,,,,,,-0.011904492974281311,0.4830902874469757,0.9125446557998658,0.001904761904761905,,,,,,,,,,,,,,,,,,
18,1.402,1.9878778988327988,2.1422279532161954,0.04,1.7535060530771018,2.154429852026465,0.30773283393869166,0.20884546330973663,0.033191706310376955,4.903181681430628e-05,6.376529735706159e-05,4.831375186040335e-06,2.487070940958604,2.4852397394051784,2.7742549480399354,3.2380048793495853,0.497812277674675,0.20009301252663136,1.0000000008568168,0.016158223890198487,-0.005650665818175089,-9.536743164062503e-11,0.04,0.03975755797665596,,,,,,,,,,,,,,,,,,,,,,
18,1.405,,,,,,,,,,,,,,,,,,,,,,,,0.016173362731933594,0.47248284220695497,0.9248922944068909,0.005714285714285715,,,,,,,,,,,,,,,,,,
19,1.467,2.253433946481852,2.147788252879478,0.12,1.806111234669415,2.1488617943453816,0.35755272796138193,0.16545121929808052,0.025935378974357905,4.3895009895022775e-05,5.711246670056706e-05,4.242639478389912e-06,2.515828118725839,2.495409510872091,3.2969789662963183,3.707088884282635,0.502699858546257,0.22924418441951275,1.0000000123679638,0.016116463457590362,-0.004547784402038518,-1.2591481208801273e-10,0.12,0.04506867892963703,,,,,,,,,,,,,,,,,,,,,,
19,1.473,,,,,,,,,,,,,,,,,,,,,,,,0.008201872184872627,0.4738736152648926,0.9348866105079651,0.001904761904761905,,,,,,,,,,,,,,,,,,
20,1.608,1.8551300633632262,2.1225369959380282,0.06,1.8602945717094976,2.1028086442061493,0.22089061197323268,0.23007550716259703,0.03830585478239735,4.0140014073560167e-05,5.155994729552702e-05,5.880214407659641e-06,2.5106597827928296,2.5100707947315937,3.211799124975427,2.9314045007494816,0.4985323929786682,0.1398767511919141,1.0000000039488077,0.01577106483154612,-0.006918463467610297,-9.66712832450867e-11,0.06,0.03710260126726454,,,,,,,,,,,,,,,,,,,,,,
20,1.614,,,,,,,,,,,,,,,,,,,,,,,,0.02205944713205099,0.468243408203125,0.934438419342041,0.0,-0.04329113778658211,0.06258950207848102,96.50601482391357,0.04875147342681885,0.4287109375,1.0,,,,,,,,,,,,
21,1.675,1.9379817954236327,2.1076792505483004,0.04,1.9161034088607827,2.0776394025167404,0.28266731969974024,0.19496661822620542,0.03264353735462609,4.751534471609537e-05,6.197075305138737e-05,4.149119710219386e-06,2.528073800411893,2.494877922060665,3.347702003995504,3.6805951208162577,0.504269295334816,0.18454392228275537,1.0000000014528632,0.015582295518875555,-0.006072659534220715,-7.618218660354615e-11,0.04,0.03875963590847265,,,,,,,,,,,,,,,,,,,,,,
21,1.679,,,,,,,,,,,,,,,,,,,,,,,,0.0036964431405067445,0.45606900453567506,0.9270674705505371,0.005714285714285715,,,,,,,,,,,,,,,,,,
22,1.743,2.1561287620871195,2.105124662041424,0.14,1.9735865111266062,2.1009038044742065,0.3025373336486783,0.16709290292037532,0.02549029017804364,4.4983189474052604e-05,5.8409351177443986e-05,4.7047043638784755e-06,2.4888733969545833,2.531173425100292,2.786425442664284,3.152361765898415,0.5050224751234055,0.19354916837066413,1.000000011473894,0.01575677853355655,-0.004884203190299996,-1.0151416063308718e-10,0.14,0.0431225752417424,,,,,,,,,,,,,,,,,,,,,,
22,1.745,,,,,,,,,,,,,,,,,,,,,,,,-0.006051672622561455,0.46412554383277893,0.905569064617157,0.0,,,,,,,,,,,,,,,,,,
23,1.81,1.8469153214519007,2.0912094281608082,0.1,2.0327941064604045,2.127307678536446,0.2682953041683592,0.22416515033731593,0.03808549069053117,3.535943157489129e-05,4.54635731750702e-05,5.047006774354556e-06,2.4881842704601937,2.536565964713581,2.7003532104511434,3.2471708956800516,0.5147731000185013,0.16619107652455567,1.0000000066682697,0.015954807589023345,-0.007516501069647026,-9.033828973770143e-11,0.1,0.03693830642903803,,,,,,,,,,,,,,,,,,,,,,
23,1.815,,,,,,,,,,,,,,,,,,,,,,,,-0.012974640075117349,0.46913869976997374,0.9089532613754272,0.0,,,,,,,,,,,,,,,,,,
24,1.876,2.185587385498792,2.090827313964481,0.1,2.0937779296542165,2.0794651121144883,0.2986355129513992,0.15584114270293598,0.024027226854628027,3.1068926391593226e-05,3.986175659762322e-05,4.690435773503255e-06,2.528118252561282,2.5349341183406264,3.4440694374758705,2.808955089467605,0.5081324583292007,0.19310183670371772,1.0000000066682697,0.015595988340858662,-0.004884240514467503,-1.1641532182693481e-10,0.1,0.04371174770997584,,,,,,,,,,,,,,,,,,,,,,
24,1.879,,,,,,,,,,,,,,,,,,,,,,,,0.010510729241650552,0.47981380820274355,0.9275462985038757,0.0,,,,,,,,,,,,,,,,,,
25,1.952,2.134481557181226,2.0860093638648007,0.2,2.1565912675438432,2.22580689446724,0.41168057897519783,0.17955145208108178,0.02986907248538454,4.5591384473679765e-05,5.902775301764586e-05,5.282278841781513e-06,2.521613333178799,2.544508461077423,3.019158314840152,3.2566145092882324,0.5018636602163314,0.24712872557342053,1.0000000015832484,0.016693551708504298,-0.006253920474914017,-8.996576070785524e-11,0.2,0.042689631143624535,,,,,,,,,,,,,,,,,,,,,,
25,1.956,,,,,,,,,,,,,,,,,,,,,,,,0.03643934354186058,0.46421348452568056,0.909319806098938,0.001904761904761905,,,,,,,,,,,,,,,,,,
26,2.018,2.0685979029426953,2.082012466730707,0.16,2.2212890055701586,2.1491601157579465,0.3624386749072028,0.18686759653780313,0.030125053452281548,3.3782774237765265e-05,4.3449108055687475e-05,4.783772783998696e-06,2.486656457418615,2.4910930195389738,2.898028524221067,3.5219194314202396,0.5027502983808517,0.22328654762357472,0.9999999999441207,0.0161187008681846,-0.006496742720948191,-8.838251233100894e-11,0.16,0.04137195805885391,,,,,,,,,,,,,,,,,,,,,,
26,2.02,,,,,,,,,,,,,,,,,,,,,,,,-0.010973313637077809,0.46576821208000185,0.9256253361701965,0.005714285714285715,,,,,,,,,,,,,,,,,,
27,2.086,2.0621104976495483,2.075299916257615,0.06,2.2879276757372633,2.1141563083074857,0.3103871665653268,0.1670248094543873,0.024147971214431078,3.984327061662803e-05,5.161126317630137e-05,4.539292937608018e-06,2.5014629760071103,2.4143614068058317,3.367858878911689,2.0540932802232352,0.5119773733615876,0.1959687937796116,0.9999999924190343,0.01585617231230614,-0.005363962296544043,-6.277114152908325e-11,0.06,0.041242209952990966,,,,,,,,,,,,,,,,,,,,,,
27,2.09,,,,,,,,,,,,,,,,,,,,,,,,0.0009137999266386032,0.4884062230587006,0.9255639672279358,0.001904761904761905,,,,,,,,,,,,,,,,,,
28,2.149,1.9764637375248686,2.076609304096969,0.06,2.3565655060093813,2.1427436502519495,0.31294640547241015,0.1948065561014758,0.0318685883973728,4.361387959710971e-05,5.6790026974029865e-05,4.085437466349245e-06,2.516740265097268,2.500988743801396,3.3362611287091766,3.5959673084094645,0.5116082781553268,0.2046094587817788,1.0000000025331974,0.016070577376889623,-0.0072913025381028665,-8.828938007354737e-11,0.06,0.03952927475049738,,,,,,,,,,,,,,,,,,,,,,
28,2.153,,,,,,,,,,,,,,,,,,,,,,,,0.019903893925948067,0.4810428500175476,0.9206842660903931,0.0,,,,,,,,,,,,,,,,,,
29,2.214,1.832497395973097,2.060828363969698,0.12,2.4272624711896627,2.109340756162416,0.2463103569823161,0.2156249276741054,0.03679128655736587,3.1991153566156596e-05,4.099686370116623e-05,4.974023161127694e-06,2.5180329409821405,2.522137603104051,2.9866369542692546,3.195216236982,0.49228163599967956,0.15660212837159634,0.9999999951943755,0.015820055671218122,-0.008670107682279504,-6.947666406631471e-11,0.12,0.03664994791946195,,,,,,,,,,,,,,,,,,,,,,
29,2.22,,,,,,,,,,,,,,,,,,,,,,,,0.013065999746322632,0.47730252146720886,0.9326334357261657,0.00380952380952381,,,,,,,,,,,,,,,,,,
30,2.394,2.0028329739356523,2.0569961047702536,0.1,2.5000803453253524,2.164286830799363,0.33255767961943383,0.18926322772032037,0.032651976252259206,2.6758727494617072e-05,3.404986197227222e-05,4.885324061651621e-06,2.4746421076967127,2.5140296060246214,2.889875971390915,3.1082130148841554,0.49158716440200806,0.20563916001468896,1.0000000021606683,0.016232151230995223,-0.007925491656728486,-9.555369615554813e-11,0.1,0.04005665947871304,,,,,,,,,,,,,,,,,,,,,,
30,2.4,,,,,,,,,,,,,,,,,,,,,,,,-0.0032466802280396224,0.48359044790267947,0.9446000456809998,0.005714285714285715,-0.07082369838220377,0.05520746096347769,96.52733898162842,0.09284895906845729,0.5266927083333334,1.0,,,,,,,,,,,,
31,2.473,1.8637534036086798,2.038471765782763,0.08,2.5750827556851132,2.119454879446949,0.30038569318435476,0.19637448505748828,0.03248232972335908,1.7791434902067622e-05,2.200893869903578e-05,5.1389235111631465e-06,2.4925209282182434,2.5250219319491922,3.4428931678469,2.999274818758325,0.4918400764465332,0.1896997265703976,1.0000000103749336,0.015895911595852116,-0.008120843411174753,-1.1250376701354983e-10,0.08,0.037275068072173595,,,,,,,,,,,,,,,,,,,,,,
31,2.475,,,,,,,,,,,,,,,,,,,,,,,,-0.032466971129179,0.47203910946846006,0.8990146040916442,0.001904761904761905,,,,,,,,,,,,,,,,,,
32,2.548,1.766217505329976,2.0236858333885577,0.06,2.6523352383556666,2.1127986154979097,0.2535070939249037,0.21264450555635403,0.034063524478201754,3.822335715584495e-05,4.92789741747817e-05,5.056506099034727e-06,2.500837427314007,2.5164510558856232,2.8097219919053695,3.0642689406711328,0.49880757570266726,0.16319690715521573,0.9999999921768904,0.015845989616234325,-0.008771639448167508,-6.146728992462158e-11,0.06,0.03532435010659953,,,,,,,,,,,,,,,,,,,,,,
32,2.551,,,,,,,,,,,,,,,,,,,,,,,,-0.02606165027245879,0.45924298763275145,0.9201900839805603,0.001904761904761905,,,,,,,,,,,,,,,,,,
33,2.613,1.953259907319669,2.016537929901313,0.1,2.7319052955063365,2.1673974066635706,0.3306573850195252,0.19144482069541266,0.03182207958575032,4.619787141235029e-05,5.980413618047545e-05,5.379077107974815e-06,2.511242450096828,2.48278417296189,3.065085863720674,3.671033306298116,0.5000451570749282,0.20268196921795606,1.0000000028312206,0.01625548054997678,-0.008440282304304407,-9.927898645401001e-11,0.1,0.039065198146393386,,,,,,,,,,,,,,,,,,,,,,
33,2.618,,,,,,,,,,,,,,,,,,,,,,,,-0.035226520244032146,0.4536694288253784,0.9101789951324463,0.00380952380952381,,,,,,,,,,,,,,,,,,
34,2.682,1.8094689189199207,1.9997067103122728,0.08,2.8138624543715265,2.131045609646666,0.29697343602135867,0.19943095710907016,0.03218802512175081,3.01048228817593e-05,3.8458863707487824e-05,5.042700404573723e-06,2.5240166555168395,2.4828840058090966,3.01298481276275,3.4737262812521137,0.5088722121715545,0.18929658100008964,0.9999999919161201,0.015982842072349998,-0.008793463628200205,-6.575137376785279e-11,0.08,0.036189378378398425,,,,,,,,,,,,,,,,,,,,,,
34,2.683,,,,,,,,,,,,,,,,,,,,,,,,0.0026164431124925613,0.4864910840988159,0.93292156457901,0.0,,,,,,,,,,,,,,,,,,
35,2.743,1.910084829145849,1.9932931966208003,0.16,2.8982783280026725,2.1163248754225172,0.330518492382462,0.19271910782238375,0.030814370091123474,3.481889448127585e-05,4.504575954595786e-05,4.1382992872298385e-06,2.5239524384971013,2.521948560372119,3.0835364002605816,3.547290690633828,0.511564439535141,0.20851196739822625,0.9999999944120646,0.01587243656566888,-0.008670739905452127,-7.729977369308472e-11,0.16,0.038201696582916986,,,,,,,,,,,,,,,,,,,,,,
35,2.748,,,,,,,,,,,,,,,,,,,,,,,,-0.0003607934690080583,0.4671811878681183,0.9314075469970703,0.00380952380952381,,,,,,,,,,,,,,,,,,
36,2.813,1.9648147776195226,1.9832037989869786,0.12,2.9852266778427525,2.1895665578313155,0.35013316718629794,0.1875669786534001,0.030623192638726798,2.080246703123819e-05,2.5432311819130385e-05,6.912932667561622e-06,2.5107644371520927,2.4987950406958253,2.90767947303075,3.029087541280936,0.5009866154193878,0.20853844456374646,0.9999999998882413,0.016421749183734867,-0.008875453555907284,-7.543712854385378e-11,0.12,0.039296295552390455,,,,,,,,,,,,,,,,,,,,,,
36,2.817,,,,,,,,,,,,,,,,,,,,,,,,0.020385927450843156,0.4812384009361267,0.9338170289993286,0.00380952380952381,,,,,,,,,,,,,,,,,,
37,2.875,1.9351307270210625,1.9751384653655546,0.14,3.074783478178035,2.1121465716984402,0.31201419880739945,0.17907304450890227,0.0280999923030934,2.9294985920159838e-05,3.753513948246544e-05,4.574525233243023e-06,2.5085944471396306,2.493898947136178,3.6581059561801537,3.5698986956151164,0.494478600025177,0.20008517421782016,0.9999999999627471,0.0158410992877383,-0.008388484667037044,-8.028000593185427e-11,0.14,0.03870261454042125,,,,,,,,,,,,,,,,,,,,,,
37,2.883,,,,,,,,,,,,,,,,,,,,,,,,0.0032168371137231587,0.48023197054862976,0.927825677394867,0.00380952380952381,,,,,,,,,,,,,,,,,,
38,2.943,1.8486432344288226,1.9681767321453556,0.12,3.1670269825233763,2.127155712922007,0.3048237793283043,0.19135830261275008,0.030834051031279865,3.462843933878865e-05,4.457260622851193e-05,4.795938669618779e-06,2.49359279913281,2.5022020687059348,3.2990834753463902,3.1451643361985577,0.4977745497226715,0.19398569155484438,1.0000000009872019,0.015953667846915053,-0.009480803067627773,-9.071081876754761e-11,0.12,0.03697286468857647,,,,,,,,,,,,,,,,,,,,,,
38,2.948,,,,,,,,,,,,,,,,,,,,,,,,-0.024198131822049617,0.48380855917930604,0.9495537996292114,0.00380952380952381,,,,,,,,,,,,,,,,,,
39,3.012,1.9657818009807029,1.953794124870298,0.14,3.2620377919990777,2.134020415125602,0.3356914666315297,0.18394429069421858,0.032173761322594904,3.58612376108269e-05,4.6087166349443234e-05,5.183451394977915e-06,2.5138142386662614,2.51763451801658,2.90674342772799,3.180037905467415,0.49536157250404356,0.20879621971398593,0.999999992735684,0.016005153113442017,-0.010189517023792505,-7.0035457611084e-11,0.14,0.039315636019614054,,,,,,,,,,,,,,,,,,,,,,
39,3.013,,,,,,,,,,,,,,,,,,,,,,,,-0.025957915745675565,0.48453041911125183,0.9228398919105529,0.0,,,,,,,,,,,,,,,,,,
40,3.191,1.8287843718917445,1.9524768402967236,0.14,3.35989892575905,2.213251628108807,0.34858884198295265,0.1943034077789676,0.030728337029512526,4.475692613656962e-05,5.813978760361128e-05,4.6083417354446845e-06,2.516218678220438,2.524463712925392,2.856989560388846,2.908743673466998,0.5002769702672958,0.2137989280745387,1.0000000052899123,0.016599387210816056,-0.010023699667555452,-1.0542571544647218e-10,0.14,0.03657568743783489,,,,,,,,,,,,,,,,,,,,,,
40,3.196,,,,,,,,,,,,,,,,,,,,,,,,0.029888090398162603,0.4635376513004303,0.9426772236824036,0.005714285714285715,-0.07857044619352867,0.051568393517906465,96.5616029103597,0.0822523683309555,0.5501302083333334,1.0,,,,,,,,,,,,
